time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__14-54-47_079,CRITICAL,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': 3.1375632286071777; 'x': 0.012449625879526138; 'z': 0.012054809369146824},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401323; 'x': 41.5194375; 'z': 0.22},{'y': -0.07; 'x': 0.0; 'z': 0.0},179,ALT_HOLD
2017_07_18__14-58-52_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0565685406327,{'y': -3.109375; 'x': 0.008218256756663322; 'z': 0.00959425326436758},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0565685406327,PHYS_2,{'y': -86.2401376; 'x': 41.5194227; 'z': -0.1},{'y': -0.01; 'x': -0.04; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0565685406327,{'y': -3.109375; 'x': 0.008218256756663322; 'z': 0.00959425326436758},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0565685406327,PHYS_2,{'y': -86.2401376; 'x': 41.5194227; 'z': -0.1},{'y': -0.01; 'x': -0.04; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0565685406327,{'y': -3.109375; 'x': 0.008218256756663322; 'z': 0.00959425326436758},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0565685406327,PHYS_2,{'y': -86.2401376; 'x': 41.5194227; 'z': -0.1},{'y': -0.01; 'x': -0.04; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0565685406327,{'y': -3.1094534397125244; 'x': 0.008282259106636047; 'z': 0.009330513887107372},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0565685406327,PHYS_2,{'y': -86.2401372; 'x': 41.5194226; 'z': -0.11},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0565685406327,{'y': -3.1094534397125244; 'x': 0.008282259106636047; 'z': 0.009330513887107372},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0565685406327,PHYS_2,{'y': -86.2401372; 'x': 41.5194226; 'z': -0.11},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.1094534397125244; 'x': 0.008282259106636047; 'z': 0.009330513887107372},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401372; 'x': 41.5194226; 'z': -0.11},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.1094534397125244; 'x': 0.008282259106636047; 'z': 0.009330513887107372},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401372; 'x': 41.5194226; 'z': -0.11},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.1094534397125244; 'x': 0.008282259106636047; 'z': 0.009330513887107372},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401369; 'x': 41.5194225; 'z': -0.1},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.1094915866851807; 'x': 0.008101189509034157; 'z': 0.009193026460707188},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401369; 'x': 41.5194225; 'z': -0.1},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-52_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.1094915866851807; 'x': 0.008101189509034157; 'z': 0.009193026460707188},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401369; 'x': 41.5194225; 'z': -0.1},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-53_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0583095140755,{'y': -3.1094915866851807; 'x': 0.008101189509034157; 'z': 0.009193026460707188},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0583095140755,PHYS_2,{'y': -86.2401369; 'x': 41.5194225; 'z': -0.1},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-53_180,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0583095140755,{'y': -3.1094915866851807; 'x': 0.008101189509034157; 'z': 0.009193026460707188},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0583095140755,PHYS_2,{'y': -86.2401369; 'x': 41.5194225; 'z': -0.1},{'y': 0.0; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-53_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0583095140755,{'y': -3.1094915866851807; 'x': 0.008101189509034157; 'z': 0.009193026460707188},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0583095140755,PHYS_2,{'y': -86.2401364; 'x': 41.5194224; 'z': -0.08},{'y': 0.0; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-53_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0583095140755,{'y': -3.1095662117004395; 'x': 0.008086131885647774; 'z': 0.00924623478204012},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0583095140755,PHYS_2,{'y': -86.2401364; 'x': 41.5194224; 'z': -0.08},{'y': 0.0; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-53_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.063245549798,{'y': -3.1095662117004395; 'x': 0.008086131885647774; 'z': 0.00924623478204012},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.063245549798,PHYS_2,{'y': -86.2401364; 'x': 41.5194224; 'z': -0.08},{'y': 0.0; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-53_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.063245549798,{'y': -3.1095662117004395; 'x': 0.008086131885647774; 'z': 0.00924623478204012},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.063245549798,PHYS_2,{'y': -86.2401364; 'x': 41.5194224; 'z': -0.08},{'y': 0.0; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-53_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.063245549798,{'y': -3.1095662117004395; 'x': 0.008086131885647774; 'z': 0.00924623478204012},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.063245549798,PHYS_2,{'y': -86.2401361; 'x': 41.5194225; 'z': -0.06},{'y': 0.0; 'x': -0.01; 'z': 0.01},181,GUIDED
2017_07_18__14-58-53_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.063245549798,{'y': -3.109622001647949; 'x': 0.00829320214688778; 'z': 0.0094445263966918},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.063245549798,PHYS_2,{'y': -86.2401361; 'x': 41.5194225; 'z': -0.06},{'y': 0.0; 'x': -0.01; 'z': 0.01},181,GUIDED
2017_07_18__14-58-53_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.063245549798,{'y': -3.109622001647949; 'x': 0.00829320214688778; 'z': 0.0094445263966918},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.063245549798,PHYS_2,{'y': -86.2401361; 'x': 41.5194225; 'z': -0.06},{'y': 0.0; 'x': -0.01; 'z': 0.01},181,GUIDED
2017_07_18__14-58-53_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.161245152354,{'y': -3.109622001647949; 'x': 0.00829320214688778; 'z': 0.0094445263966918},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.161245152354,PHYS_2,{'y': -86.2401361; 'x': 41.5194225; 'z': -0.06},{'y': 0.0; 'x': -0.01; 'z': 0.01},181,GUIDED
2017_07_18__14-58-54_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.161245152354,{'y': -3.109622001647949; 'x': 0.00829320214688778; 'z': 0.0094445263966918},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.161245152354,PHYS_2,{'y': -86.2401361; 'x': 41.5194225; 'z': -0.06},{'y': 0.0; 'x': -0.01; 'z': 0.01},181,GUIDED
2017_07_18__14-58-54_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.161245152354,{'y': -3.109622001647949; 'x': 0.00829320214688778; 'z': 0.0094445263966918},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.161245152354,PHYS_2,{'y': -86.2401361; 'x': 41.5194225; 'z': -0.06},{'y': 0.0; 'x': -0.01; 'z': 0.01},181,GUIDED
2017_07_18__14-58-54_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.161245152354,{'y': -3.109622001647949; 'x': 0.00829320214688778; 'z': 0.0094445263966918},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.161245152354,PHYS_2,{'y': -86.2401358; 'x': 41.5194226; 'z': -0.05},{'y': 0.0; 'x': 0.0; 'z': 0.01},181,GUIDED
2017_07_18__14-58-54_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.151327446103,{'y': -3.1095736026763916; 'x': 0.008186966180801392; 'z': 0.009591220878064632},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.151327446103,PHYS_2,{'y': -86.2401358; 'x': 41.5194226; 'z': -0.05},{'y': 0.0; 'x': 0.0; 'z': 0.01},181,GUIDED
2017_07_18__14-58-54_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.151327446103,{'y': -3.1095736026763916; 'x': 0.008186966180801392; 'z': 0.009591220878064632},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.151327446103,PHYS_2,{'y': -86.2401358; 'x': 41.5194226; 'z': -0.05},{'y': 0.0; 'x': 0.0; 'z': 0.01},181,GUIDED
2017_07_18__14-58-54_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.151327446103,{'y': -3.1095736026763916; 'x': 0.008186966180801392; 'z': 0.009591220878064632},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.151327446103,PHYS_2,{'y': -86.2401358; 'x': 41.5194226; 'z': -0.05},{'y': 0.0; 'x': 0.0; 'z': 0.01},181,GUIDED
2017_07_18__14-58-54_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.151327446103,{'y': -3.1095736026763916; 'x': 0.008186966180801392; 'z': 0.009591220878064632},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.151327446103,PHYS_2,{'y': -86.2401355; 'x': 41.519423; 'z': -0.06},{'y': -0.01; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-54_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.151327446103,{'y': -3.1095998287200928; 'x': 0.008554240688681602; 'z': 0.0097067104652524},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.151327446103,PHYS_2,{'y': -86.2401355; 'x': 41.519423; 'z': -0.06},{'y': -0.01; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-54_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1095998287200928; 'x': 0.008554240688681602; 'z': 0.0097067104652524},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401355; 'x': 41.519423; 'z': -0.06},{'y': -0.01; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-54_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1095998287200928; 'x': 0.008554240688681602; 'z': 0.0097067104652524},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401355; 'x': 41.519423; 'z': -0.06},{'y': -0.01; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1095998287200928; 'x': 0.008554240688681602; 'z': 0.0097067104652524},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401355; 'x': 41.519423; 'z': -0.06},{'y': -0.01; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1095998287200928; 'x': 0.008554240688681602; 'z': 0.0097067104652524},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401355; 'x': 41.519423; 'z': -0.06},{'y': -0.01; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.109616279602051; 'x': 0.008402952924370766; 'z': 0.009271801449358463},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401348; 'x': 41.5194231; 'z': -0.07},{'y': 0.0; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.109616279602051; 'x': 0.008402952924370766; 'z': 0.009271801449358463},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401348; 'x': 41.5194231; 'z': -0.07},{'y': 0.0; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.109616279602051; 'x': 0.008402952924370766; 'z': 0.009271801449358463},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401348; 'x': 41.5194231; 'z': -0.07},{'y': 0.0; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.116619028151,{'y': -3.109616279602051; 'x': 0.008402952924370766; 'z': 0.009271801449358463},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.116619028151,PHYS_2,{'y': -86.2401348; 'x': 41.5194231; 'z': -0.07},{'y': 0.0; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.116619028151,{'y': -3.109616279602051; 'x': 0.008402952924370766; 'z': 0.009271801449358463},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.116619028151,PHYS_2,{'y': -86.240134; 'x': 41.519423; 'z': -0.07},{'y': 0.02; 'x': 0.0; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.116619028151,{'y': -3.1096816062927246; 'x': 0.00779331661760807; 'z': 0.009157582186162472},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.116619028151,PHYS_2,{'y': -86.240134; 'x': 41.519423; 'z': -0.07},{'y': 0.02; 'x': 0.0; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.1096816062927246; 'x': 0.00779331661760807; 'z': 0.009157582186162472},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.240134; 'x': 41.519423; 'z': -0.07},{'y': 0.02; 'x': 0.0; 'z': 0.0},181,GUIDED
2017_07_18__14-58-55_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.1096816062927246; 'x': 0.00779331661760807; 'z': 0.009157582186162472},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.240134; 'x': 41.519423; 'z': -0.07},{'y': 0.02; 'x': 0.0; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.1096816062927246; 'x': 0.00779331661760807; 'z': 0.009157582186162472},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.240134; 'x': 41.519423; 'z': -0.07},{'y': 0.02; 'x': 0.0; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.1096816062927246; 'x': 0.00779331661760807; 'z': 0.009157582186162472},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.240134; 'x': 41.519423; 'z': -0.07},{'y': 0.02; 'x': 0.0; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.1096816062927246; 'x': 0.00779331661760807; 'z': 0.009157582186162472},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401329; 'x': 41.5194224; 'z': -0.09},{'y': 0.03; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.078102491796,{'y': -3.1097776889801025; 'x': 0.006817055866122246; 'z': 0.008956112898886204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.078102491796,PHYS_2,{'y': -86.2401329; 'x': 41.5194224; 'z': -0.09},{'y': 0.03; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.078102491796,{'y': -3.1097776889801025; 'x': 0.006817055866122246; 'z': 0.008956112898886204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.078102491796,PHYS_2,{'y': -86.2401329; 'x': 41.5194224; 'z': -0.09},{'y': 0.03; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.078102491796,{'y': -3.1097776889801025; 'x': 0.006817055866122246; 'z': 0.008956112898886204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.078102491796,PHYS_2,{'y': -86.2401329; 'x': 41.5194224; 'z': -0.09},{'y': 0.03; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.078102491796,{'y': -3.1097776889801025; 'x': 0.006817055866122246; 'z': 0.008956112898886204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.078102491796,PHYS_2,{'y': -86.2401329; 'x': 41.5194224; 'z': -0.09},{'y': 0.03; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.078102491796,{'y': -3.1097776889801025; 'x': 0.006817055866122246; 'z': 0.008956112898886204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.078102491796,PHYS_2,{'y': -86.2401329; 'x': 41.5194224; 'z': -0.09},{'y': 0.03; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_882,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.078102491796,{'y': -3.1097776889801025; 'x': 0.006817055866122246; 'z': 0.008956112898886204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.078102491796,PHYS_2,{'y': -86.2401329; 'x': 41.5194224; 'z': -0.09},{'y': 0.03; 'x': -0.03; 'z': 0.0},181,GUIDED
2017_07_18__14-58-56_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401325; 'x': 41.5194224; 'z': -0.11},{'y': 0.01; 'x': -0.02; 'z': 0.0},181,GUIDED
2017_07_18__14-58-57_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.1098835468292236; 'x': 0.007149588316679001; 'z': 0.00948058720678091},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401321; 'x': 41.5194224; 'z': -0.14},{'y': 0.0; 'x': -0.01; 'z': -0.01},181,GUIDED
2017_07_18__14-58-57_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0141421351582,{'y': -3.1100029945373535; 'x': 0.007157318294048309; 'z': 0.009815515018999577},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0141421351582,PHYS_2,{'y': -86.2401321; 'x': 41.5194224; 'z': -0.14},{'y': 0.0; 'x': -0.01; 'z': -0.01},181,GUIDED
