time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-20-49_980,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.104403063655,{'y': -2.980163812637329; 'x': 0.023528529331088066; 'z': 0.0005901278927922249},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.104403063655,PHYS_2,{'y': -86.2401238; 'x': 41.5194205; 'z': 1.44},{'y': 0.02; 'x': 0.1; 'z': 0.01},189,ALT_HOLD
2017_07_18__15-21-36_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0141421351582,{'y': -2.976632595062256; 'x': 0.022078244015574455; 'z': 0.0009301342070102692},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0141421351582,PHYS_2,{'y': -86.2401228; 'x': 41.5194186; 'z': 1.42},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-36_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0141421351582,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0141421351582,PHYS_2,{'y': -86.2401228; 'x': 41.5194183; 'z': 1.42},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_080,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194183; 'z': 1.42},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194183; 'z': 1.42},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194183; 'z': 1.42},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_380,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194183; 'z': 1.42},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_480,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194179; 'z': 1.43},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194179; 'z': 1.43},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.976438522338867; 'x': 0.022212868556380272; 'z': 0.001057179644703865},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194179; 'z': 1.43},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.9764435291290283; 'x': 0.022055285051465034; 'z': 0.0010190950706601143},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194179; 'z': 1.43},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.160312190652,{'y': -2.9764435291290283; 'x': 0.022055285051465034; 'z': 0.0010190950706601143},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.160312190652,PHYS_2,{'y': -86.2401228; 'x': 41.5194179; 'z': 1.43},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-37_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0894427150488,{'y': -2.9764435291290283; 'x': 0.022055285051465034; 'z': 0.0010190950706601143},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0894427150488,PHYS_2,{'y': -86.2401228; 'x': 41.5194179; 'z': 1.43},{'y': -0.01; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0894427150488,{'y': -2.9764435291290283; 'x': 0.022055285051465034; 'z': 0.0010190950706601143},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0894427150488,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0894427150488,{'y': -2.9764435291290283; 'x': 0.022055285051465034; 'z': 0.0010190950706601143},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0894427150488,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0894427150488,{'y': -2.9764435291290283; 'x': 0.022055285051465034; 'z': 0.0010190950706601143},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0894427150488,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_380,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0894427150488,{'y': -2.976499557495117; 'x': 0.02195739559829235; 'z': 0.0010590869933366776},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0894427150488,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_480,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0894427150488,{'y': -2.976499557495117; 'x': 0.02195739559829235; 'z': 0.0010590869933366776},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0894427150488,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_580,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0721110254526,{'y': -2.976499557495117; 'x': 0.02195739559829235; 'z': 0.0010590869933366776},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0721110254526,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_680,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0721110254526,{'y': -2.976499557495117; 'x': 0.02195739559829235; 'z': 0.0010590869933366776},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0721110254526,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0721110254526,{'y': -2.976499557495117; 'x': 0.02195739559829235; 'z': 0.0010590869933366776},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0721110254526,PHYS_2,{'y': -86.2401228; 'x': 41.5194175; 'z': 1.43},{'y': -0.01; 'x': 0.04; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_880,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0721110254526,{'y': -2.976499557495117; 'x': 0.02195739559829235; 'z': 0.0010590869933366776},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0721110254526,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-38_980,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.9765212535858154; 'x': 0.022171707823872566; 'z': 0.0013660099357366562},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_080,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.9765212535858154; 'x': 0.022171707823872566; 'z': 0.0013660099357366562},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.9765212535858154; 'x': 0.022171707823872566; 'z': 0.0013660099357366562},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.05; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.9765212535858154; 'x': 0.022171707823872566; 'z': 0.0013660099357366562},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.9765212535858154; 'x': 0.022171707823872566; 'z': 0.0013660099357366562},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.9765212535858154; 'x': 0.022171707823872566; 'z': 0.0013660099357366562},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.9765212535858154; 'x': 0.022171707823872566; 'z': 0.0013660099357366562},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.97651743888855; 'x': 0.022842885926365852; 'z': 0.0014320677146315575},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.97651743888855; 'x': 0.022842885926365852; 'z': 0.0014320677146315575},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0999999940395,{'y': -2.97651743888855; 'x': 0.022842885926365852; 'z': 0.0014320677146315575},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0999999940395,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-39_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0854400321841,{'y': -2.97651743888855; 'x': 0.022842885926365852; 'z': 0.0014320677146315575},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0854400321841,PHYS_2,{'y': -86.240123; 'x': 41.5194173; 'z': 1.43},{'y': -0.02; 'x': 0.07; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0854400321841,{'y': -2.97651743888855; 'x': 0.022842885926365852; 'z': 0.0014320677146315575},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0854400321841,PHYS_2,{'y': -86.2401227; 'x': 41.5194173; 'z': 1.44},{'y': -0.01; 'x': 0.08; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0854400321841,{'y': -2.976485252380371; 'x': 0.023095646873116493; 'z': 0.0011966880410909653},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0854400321841,PHYS_2,{'y': -86.2401227; 'x': 41.5194173; 'z': 1.44},{'y': -0.01; 'x': 0.08; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.031622774899,{'y': -2.976485252380371; 'x': 0.023095646873116493; 'z': 0.0011966880410909653},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.031622774899,PHYS_2,{'y': -86.2401227; 'x': 41.5194173; 'z': 1.44},{'y': -0.01; 'x': 0.08; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_380,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.031622774899,{'y': -2.976485252380371; 'x': 0.023095646873116493; 'z': 0.0011966880410909653},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.031622774899,PHYS_2,{'y': -86.2401227; 'x': 41.5194173; 'z': 1.44},{'y': -0.01; 'x': 0.08; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.031622774899,{'y': -2.976485252380371; 'x': 0.023095646873116493; 'z': 0.0011966880410909653},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.031622774899,PHYS_2,{'y': -86.2401225; 'x': 41.5194172; 'z': 1.45},{'y': 0.0; 'x': 0.09; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_580,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -2.9764657020568848; 'x': 0.023268723860383034; 'z': 0.0010952241718769073},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401225; 'x': 41.5194172; 'z': 1.45},{'y': 0.0; 'x': 0.09; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -2.9764657020568848; 'x': 0.023268723860383034; 'z': 0.0010952241718769073},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401225; 'x': 41.5194172; 'z': 1.45},{'y': 0.0; 'x': 0.09; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -2.9764657020568848; 'x': 0.023268723860383034; 'z': 0.0010952241718769073},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401225; 'x': 41.5194172; 'z': 1.45},{'y': 0.0; 'x': 0.09; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -2.9764657020568848; 'x': 0.023268723860383034; 'z': 0.0010952241718769073},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401225; 'x': 41.5194172; 'z': 1.45},{'y': 0.0; 'x': 0.09; 'z': 0.0},189,GUIDED
2017_07_18__15-21-40_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.240122; 'x': 41.5194165; 'z': 1.46},{'y': 0.01; 'x': 0.06; 'z': 0.0},189,GUIDED
2017_07_18__15-21-41_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.240122; 'x': 41.5194165; 'z': 1.46},{'y': 0.01; 'x': 0.06; 'z': 0.0},189,GUIDED
2017_07_18__15-21-41_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.240122; 'x': 41.5194165; 'z': 1.46},{'y': 0.01; 'x': 0.06; 'z': 0.0},189,GUIDED
2017_07_18__15-21-41_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.240122; 'x': 41.5194165; 'z': 1.46},{'y': 0.01; 'x': 0.06; 'z': 0.0},189,GUIDED
2017_07_18__15-21-41_381,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.240122; 'x': 41.5194165; 'z': 1.46},{'y': 0.01; 'x': 0.06; 'z': 0.0},189,GUIDED
2017_07_18__15-21-41_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.240122; 'x': 41.5194165; 'z': 1.46},{'y': 0.01; 'x': 0.06; 'z': 0.0},189,GUIDED
2017_07_18__15-21-41_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.240122; 'x': 41.5194165; 'z': 1.46},{'y': 0.01; 'x': 0.06; 'z': 0.0},189,GUIDED
2017_07_18__15-21-41_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.2401217; 'x': 41.5194161; 'z': 1.48},{'y': 0.01; 'x': 0.06; 'z': 0.01},189,GUIDED
2017_07_18__15-21-41_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.2401217; 'x': 41.5194161; 'z': 1.48},{'y': 0.01; 'x': 0.06; 'z': 0.01},189,GUIDED
2017_07_18__15-21-41_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.094868324697,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.094868324697,PHYS_2,{'y': -86.2401217; 'x': 41.5194161; 'z': 1.48},{'y': 0.01; 'x': 0.06; 'z': 0.01},189,GUIDED
2017_07_18__15-21-41_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0943398103118,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0943398103118,PHYS_2,{'y': -86.2401217; 'x': 41.5194161; 'z': 1.48},{'y': 0.01; 'x': 0.06; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0943398103118,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0943398103118,PHYS_2,{'y': -86.2401217; 'x': 41.5194161; 'z': 1.48},{'y': 0.01; 'x': 0.06; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0943398103118,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0943398103118,PHYS_2,{'y': -86.2401217; 'x': 41.5194161; 'z': 1.48},{'y': 0.01; 'x': 0.06; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0943398103118,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0943398103118,PHYS_2,{'y': -86.2401214; 'x': 41.5194156; 'z': 1.49},{'y': 0.02; 'x': 0.05; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0943398103118,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0943398103118,PHYS_2,{'y': -86.2401214; 'x': 41.5194156; 'z': 1.49},{'y': 0.02; 'x': 0.05; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0943398103118,{'y': -2.976440191268921; 'x': 0.022567087784409523; 'z': 0.0006443196907639503},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0943398103118,PHYS_2,{'y': -86.2401214; 'x': 41.5194156; 'z': 1.49},{'y': 0.02; 'x': 0.05; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.9762887954711914; 'x': 0.022405577823519707; 'z': 0.0006336038932204247},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401214; 'x': 41.5194156; 'z': 1.49},{'y': 0.02; 'x': 0.05; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.9762887954711914; 'x': 0.022405577823519707; 'z': 0.0006336038932204247},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401214; 'x': 41.5194156; 'z': 1.49},{'y': 0.02; 'x': 0.05; 'z': 0.01},189,GUIDED
2017_07_18__15-21-42_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.9762887954711914; 'x': 0.022405577823519707; 'z': 0.0006336038932204247},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401214; 'x': 41.5194156; 'z': 1.49},{'y': 0.02; 'x': 0.05; 'z': 0.01},189,GUIDED
