time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__14-23-03_009,STANDBY,{'current': None; 'voltage': 22.24; 'level': None},0.0707106739283,{'y': -2.2231147289276123; 'x': 0.058644503355026245; 'z': 0.007204553112387657},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406092; 'x': 41.5194005; 'z': -1.51},{'y': 0.0; 'x': -0.05; 'z': -0.07},232,STABILIZE
2017_07_18__14-31-56_009,CRITICAL,{'current': None; 'voltage': 20.701; 'level': None},0.00999999977648,{'y': 0.25327152013778687; 'x': 0.0027799997478723526; 'z': -0.009950196370482445},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405992; 'x': 41.519404; 'z': -0.24},{'y': 0.08; 'x': 0.01; 'z': -0.04},14,LAND
2017_07_18__14-31-56_109,CRITICAL,{'current': None; 'voltage': 20.708; 'level': None},0.00999999977648,{'y': 0.25327152013778687; 'x': 0.0027799997478723526; 'z': -0.009950196370482445},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405992; 'x': 41.519404; 'z': -0.24},{'y': 0.08; 'x': 0.01; 'z': -0.04},14,LAND
2017_07_18__14-31-56_209,CRITICAL,{'current': None; 'voltage': 20.708; 'level': None},0.00999999977648,{'y': 0.25327152013778687; 'x': 0.0027799997478723526; 'z': -0.009950196370482445},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405992; 'x': 41.519404; 'z': -0.24},{'y': 0.08; 'x': 0.01; 'z': -0.04},14,LAND
2017_07_18__14-31-56_309,CRITICAL,{'current': None; 'voltage': 20.708; 'level': None},0.00999999977648,{'y': 0.25327152013778687; 'x': 0.0027799997478723526; 'z': -0.009950196370482445},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405992; 'x': 41.519404; 'z': -0.24},{'y': 0.08; 'x': 0.01; 'z': -0.04},14,LAND
2017_07_18__14-31-56_409,CRITICAL,{'current': None; 'voltage': 20.708; 'level': None},0.00999999977648,{'y': 0.25338873267173767; 'x': 0.0027800165116786957; 'z': -0.010045880451798439},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405992; 'x': 41.519404; 'z': -0.24},{'y': 0.08; 'x': 0.01; 'z': -0.04},14,LAND
2017_07_18__14-31-56_508,CRITICAL,{'current': None; 'voltage': 20.708; 'level': None},0.0412310548127,{'y': 0.25338873267173767; 'x': 0.0027800165116786957; 'z': -0.010045880451798439},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0412310548127,PHYS_12,{'y': -86.2405987; 'x': 41.5194044; 'z': -0.21},{'y': 0.07; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-56_609,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0412310548127,{'y': 0.25338873267173767; 'x': 0.0027800165116786957; 'z': -0.010045880451798439},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0412310548127,PHYS_12,{'y': -86.2405987; 'x': 41.5194044; 'z': -0.21},{'y': 0.07; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-56_709,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0412310548127,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0412310548127,PHYS_12,{'y': -86.2405987; 'x': 41.5194044; 'z': -0.21},{'y': 0.07; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-56_809,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0412310548127,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0412310548127,PHYS_12,{'y': -86.2405987; 'x': 41.5194044; 'z': -0.21},{'y': 0.07; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-56_909,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0412310548127,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0412310548127,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_009,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0424264073372,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_109,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0424264073372,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_209,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0424264073372,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_309,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0424264073372,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_409,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0424264073372,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_509,CRITICAL,{'current': None; 'voltage': 20.713; 'level': None},0.0424264073372,{'y': 0.2535678744316101; 'x': 0.0028992220759391785; 'z': -0.01021486334502697},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_609,CRITICAL,{'current': None; 'voltage': 20.697; 'level': None},0.0424264073372,{'y': 0.2537747025489807; 'x': 0.0031033530831336975; 'z': -0.010214384645223618},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2405983; 'x': 41.5194048; 'z': -0.19},{'y': 0.06; 'x': 0.02; 'z': -0.04},14,LAND
2017_07_18__14-31-57_709,CRITICAL,{'current': None; 'voltage': 20.697; 'level': None},0.0223606787622,{'y': 0.2537747025489807; 'x': 0.0031033530831336975; 'z': -0.010214384645223618},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0223606787622,PHYS_12,{'y': -86.2405979; 'x': 41.5194052; 'z': -0.18},{'y': 0.06; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-57_809,CRITICAL,{'current': None; 'voltage': 20.697; 'level': None},0.0223606787622,{'y': 0.2537747025489807; 'x': 0.0031033530831336975; 'z': -0.010214384645223618},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0223606787622,PHYS_12,{'y': -86.2405979; 'x': 41.5194052; 'z': -0.18},{'y': 0.06; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-57_909,CRITICAL,{'current': None; 'voltage': 20.72; 'level': None},0.0223606787622,{'y': 0.2539484202861786; 'x': 0.0031776651740074158; 'z': -0.010358777828514576},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0223606787622,PHYS_12,{'y': -86.2405979; 'x': 41.5194052; 'z': -0.18},{'y': 0.06; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_009,CRITICAL,{'current': None; 'voltage': 20.72; 'level': None},0.0141421351582,{'y': 0.2539484202861786; 'x': 0.0031776651740074158; 'z': -0.010358777828514576},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405975; 'x': 41.5194057; 'z': -0.17},{'y': 0.06; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_109,CRITICAL,{'current': None; 'voltage': 20.72; 'level': None},0.0141421351582,{'y': 0.2539484202861786; 'x': 0.0031776651740074158; 'z': -0.010358777828514576},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405975; 'x': 41.5194057; 'z': -0.17},{'y': 0.06; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_209,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.0141421351582,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405975; 'x': 41.5194057; 'z': -0.17},{'y': 0.06; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_309,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.0141421351582,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405975; 'x': 41.5194057; 'z': -0.17},{'y': 0.06; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_408,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.019999999553,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.019999999553,PHYS_12,{'y': -86.2405972; 'x': 41.5194061; 'z': -0.15},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_509,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.019999999553,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.019999999553,PHYS_12,{'y': -86.2405972; 'x': 41.5194061; 'z': -0.15},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_609,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.019999999553,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.019999999553,PHYS_12,{'y': -86.2405972; 'x': 41.5194061; 'z': -0.15},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_709,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.019999999553,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.019999999553,PHYS_12,{'y': -86.2405972; 'x': 41.5194061; 'z': -0.15},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_809,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.019999999553,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.019999999553,PHYS_12,{'y': -86.2405972; 'x': 41.5194061; 'z': -0.15},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-58_909,CRITICAL,{'current': None; 'voltage': 20.71; 'level': None},0.019999999553,{'y': 0.2540510594844818; 'x': 0.0032295212149620056; 'z': -0.010486374609172344},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.019999999553,PHYS_12,{'y': -86.2405972; 'x': 41.5194061; 'z': -0.15},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-59_009,CRITICAL,{'current': None; 'voltage': 20.723; 'level': None},0.019999999553,{'y': 0.2542020380496979; 'x': 0.0033313091844320297; 'z': -0.010468526743352413},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.019999999553,PHYS_12,{'y': -86.2405972; 'x': 41.5194061; 'z': -0.15},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-59_109,CRITICAL,{'current': None; 'voltage': 20.723; 'level': None},0.0500000007451,{'y': 0.2542020380496979; 'x': 0.0033313091844320297; 'z': -0.010468526743352413},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.2405968; 'x': 41.5194065; 'z': -0.13},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-59_209,CRITICAL,{'current': None; 'voltage': 20.723; 'level': None},0.0500000007451,{'y': 0.2542020380496979; 'x': 0.0033313091844320297; 'z': -0.010468526743352413},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.2405968; 'x': 41.5194065; 'z': -0.13},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-59_309,CRITICAL,{'current': None; 'voltage': 20.729; 'level': None},0.0500000007451,{'y': 0.2542020380496979; 'x': 0.0033313091844320297; 'z': -0.010468526743352413},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.2405968; 'x': 41.5194065; 'z': -0.13},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-59_409,CRITICAL,{'current': None; 'voltage': 20.729; 'level': None},0.0500000007451,{'y': 0.25429821014404297; 'x': 0.0034963730722665787; 'z': -0.01063925214111805},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.2405968; 'x': 41.5194065; 'z': -0.13},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-59_508,CRITICAL,{'current': None; 'voltage': 20.729; 'level': None},0.0500000007451,{'y': 0.25429821014404297; 'x': 0.0034963730722665787; 'z': -0.01063925214111805},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.2405968; 'x': 41.5194065; 'z': -0.13},{'y': 0.05; 'x': 0.02; 'z': -0.05},14,LAND
2017_07_18__14-31-59_609,CRITICAL,{'current': None; 'voltage': 20.729; 'level': None},0.078102491796,{'y': 0.25429821014404297; 'x': 0.0034963730722665787; 'z': -0.01063925214111805},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.078102491796,PHYS_12,{'y': -86.2405964; 'x': 41.5194069; 'z': -0.12},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-31-59_709,CRITICAL,{'current': None; 'voltage': 20.729; 'level': None},0.078102491796,{'y': 0.25429821014404297; 'x': 0.0034963730722665787; 'z': -0.01063925214111805},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.078102491796,PHYS_12,{'y': -86.2405964; 'x': 41.5194069; 'z': -0.12},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-31-59_809,CRITICAL,{'current': None; 'voltage': 20.729; 'level': None},0.078102491796,{'y': 0.25429821014404297; 'x': 0.0034963730722665787; 'z': -0.01063925214111805},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.078102491796,PHYS_12,{'y': -86.2405964; 'x': 41.5194069; 'z': -0.12},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-31-59_909,CRITICAL,{'current': None; 'voltage': 20.735; 'level': None},0.078102491796,{'y': 0.25429821014404297; 'x': 0.0034963730722665787; 'z': -0.01063925214111805},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.078102491796,PHYS_12,{'y': -86.2405964; 'x': 41.5194069; 'z': -0.12},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_009,CRITICAL,{'current': None; 'voltage': 20.735; 'level': None},0.078102491796,{'y': 0.25449517369270325; 'x': 0.0035757143050432205; 'z': -0.010665587149560452},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.078102491796,PHYS_12,{'y': -86.2405964; 'x': 41.5194069; 'z': -0.12},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_109,CRITICAL,{'current': None; 'voltage': 20.735; 'level': None},0.0,{'y': 0.25449517369270325; 'x': 0.0035757143050432205; 'z': -0.010665587149560452},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0,PHYS_12,{'y': -86.240596; 'x': 41.5194074; 'z': -0.11},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_209,CRITICAL,{'current': None; 'voltage': 20.735; 'level': None},0.0,{'y': 0.25449517369270325; 'x': 0.0035757143050432205; 'z': -0.010665587149560452},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0,PHYS_12,{'y': -86.240596; 'x': 41.5194074; 'z': -0.11},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_309,CRITICAL,{'current': None; 'voltage': 20.717; 'level': None},0.0,{'y': 0.25449517369270325; 'x': 0.0035757143050432205; 'z': -0.010665587149560452},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0,PHYS_12,{'y': -86.240596; 'x': 41.5194074; 'z': -0.11},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_409,CRITICAL,{'current': None; 'voltage': 20.717; 'level': None},0.0,{'y': 0.25462865829467773; 'x': 0.003617342561483383; 'z': -0.010735671035945415},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0,PHYS_12,{'y': -86.240596; 'x': 41.5194074; 'z': -0.11},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_509,CRITICAL,{'current': None; 'voltage': 20.717; 'level': None},0.0,{'y': 0.25462865829467773; 'x': 0.003617342561483383; 'z': -0.010735671035945415},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0,PHYS_12,{'y': -86.240596; 'x': 41.5194074; 'z': -0.11},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_609,CRITICAL,{'current': None; 'voltage': 20.717; 'level': None},0.0,{'y': 0.25462865829467773; 'x': 0.003617342561483383; 'z': -0.010735671035945415},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0,PHYS_12,{'y': -86.240596; 'x': 41.5194074; 'z': -0.11},{'y': 0.05; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_708,CRITICAL,{'current': None; 'voltage': 20.717; 'level': None},0.0360555127263,{'y': 0.25462865829467773; 'x': 0.003617342561483383; 'z': -0.010735671035945415},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0360555127263,PHYS_12,{'y': -86.2405957; 'x': 41.5194077; 'z': -0.07},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_809,CRITICAL,{'current': None; 'voltage': 20.717; 'level': None},0.0360555127263,{'y': 0.25462865829467773; 'x': 0.003617342561483383; 'z': -0.010735671035945415},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0360555127263,PHYS_12,{'y': -86.2405957; 'x': 41.5194077; 'z': -0.07},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-00_909,CRITICAL,{'current': None; 'voltage': 20.717; 'level': None},0.0360555127263,{'y': 0.25462865829467773; 'x': 0.003617342561483383; 'z': -0.010735671035945415},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0360555127263,PHYS_12,{'y': -86.2405957; 'x': 41.5194077; 'z': -0.07},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_009,CRITICAL,{'current': None; 'voltage': 20.736; 'level': None},0.0360555127263,{'y': 0.25462865829467773; 'x': 0.003617342561483383; 'z': -0.010735671035945415},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0360555127263,PHYS_12,{'y': -86.2405957; 'x': 41.5194077; 'z': -0.07},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_109,CRITICAL,{'current': None; 'voltage': 20.736; 'level': None},0.0360555127263,{'y': 0.25476112961769104; 'x': 0.003702327609062195; 'z': -0.01076284795999527},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0360555127263,PHYS_12,{'y': -86.2405957; 'x': 41.5194077; 'z': -0.07},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_209,CRITICAL,{'current': None; 'voltage': 20.736; 'level': None},0.0360555127263,{'y': 0.25476112961769104; 'x': 0.003702327609062195; 'z': -0.01076284795999527},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0360555127263,PHYS_12,{'y': -86.2405957; 'x': 41.5194077; 'z': -0.07},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_309,CRITICAL,{'current': None; 'voltage': 20.736; 'level': None},0.0360555127263,{'y': 0.25476112961769104; 'x': 0.003702327609062195; 'z': -0.01076284795999527},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0360555127263,PHYS_12,{'y': -86.2405954; 'x': 41.519408; 'z': -0.06},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_409,CRITICAL,{'current': None; 'voltage': 20.736; 'level': None},0.0509901940823,{'y': 0.25476112961769104; 'x': 0.003702327609062195; 'z': -0.01076284795999527},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0509901940823,PHYS_12,{'y': -86.2405954; 'x': 41.519408; 'z': -0.06},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_509,CRITICAL,{'current': None; 'voltage': 20.736; 'level': None},0.0509901940823,{'y': 0.25476112961769104; 'x': 0.003702327609062195; 'z': -0.01076284795999527},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0509901940823,PHYS_12,{'y': -86.2405954; 'x': 41.519408; 'z': -0.06},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_609,CRITICAL,{'current': None; 'voltage': 20.738; 'level': None},0.0509901940823,{'y': 0.25476112961769104; 'x': 0.003702327609062195; 'z': -0.01076284795999527},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0509901940823,PHYS_12,{'y': -86.2405954; 'x': 41.519408; 'z': -0.06},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_709,CRITICAL,{'current': None; 'voltage': 20.738; 'level': None},0.0509901940823,{'y': 0.25476112961769104; 'x': 0.003702327609062195; 'z': -0.01076284795999527},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0509901940823,PHYS_12,{'y': -86.2405954; 'x': 41.519408; 'z': -0.06},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_809,CRITICAL,{'current': None; 'voltage': 20.738; 'level': None},0.0509901940823,{'y': 0.25492048263549805; 'x': 0.0036852434277534485; 'z': -0.010638079605996609},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0509901940823,PHYS_12,{'y': -86.2405954; 'x': 41.519408; 'z': -0.06},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
2017_07_18__14-32-01_908,CRITICAL,{'current': None; 'voltage': 20.738; 'level': None},0.0509901940823,{'y': 0.25492048263549805; 'x': 0.0036852434277534485; 'z': -0.010638079605996609},{'y': -86.240608; 'x': 41.5193929; 'z': 251.56},{'y': 0; 'x': 0; 'z': 0},False,True,0.0509901940823,PHYS_12,{'y': -86.240595; 'x': 41.5194083; 'z': -0.03},{'y': 0.04; 'x': 0.02; 'z': -0.06},14,LAND
