time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-24-07_820,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.131529465318,{'y': -2.9684064388275146; 'x': 0.02617846615612507; 'z': 0.00515387486666441},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.131529465318,PHYS_2,{'y': -86.2401239; 'x': 41.5194318; 'z': 0.23},{'y': 0.0; 'x': 0.1; 'z': -0.05},190,GUIDED
2017_07_18__15-26-46_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.199248582125,{'y': 1.1692646741867065; 'x': -0.02548682875931263; 'z': 3.1211347579956055},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.199248582125,PHYS_2,{'y': -86.2395223; 'x': 41.519155; 'z': -10.31},{'y': -0.92; 'x': -0.31; 'z': -5.58},66,LOITER
2017_07_18__15-26-46_219,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.199248582125,{'y': 1.1669185161590576; 'x': -0.03231850638985634; 'z': 3.1279523372650146},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.199248582125,PHYS_2,{'y': -86.2395223; 'x': 41.519155; 'z': -10.31},{'y': -0.92; 'x': -0.31; 'z': -5.58},66,LOITER
2017_07_18__15-26-46_319,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.199248582125,{'y': 1.1669185161590576; 'x': -0.03231850638985634; 'z': 3.1279523372650146},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.199248582125,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-46_419,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1669185161590576; 'x': -0.03231850638985634; 'z': 3.1279523372650146},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-46_519,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1669185161590576; 'x': -0.03231850638985634; 'z': 3.1279523372650146},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-46_619,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1669185161590576; 'x': -0.03231850638985634; 'z': 3.1279523372650146},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-46_719,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1661626100540161; 'x': -0.039144717156887054; 'z': 3.129702568054199},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-46_819,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1661626100540161; 'x': -0.039144717156887054; 'z': 3.129702568054199},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-46_919,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1661626100540161; 'x': -0.039144717156887054; 'z': 3.129702568054199},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-47_019,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1661626100540161; 'x': -0.039144717156887054; 'z': 3.129702568054199},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-47_119,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1661626100540161; 'x': -0.039144717156887054; 'z': 3.129702568054199},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395211; 'x': 41.5191545; 'z': -11.49},{'y': -0.58; 'x': -0.13; 'z': -5.15},66,LOITER
2017_07_18__15-26-47_219,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.4939635396,{'y': 1.1661626100540161; 'x': -0.039144717156887054; 'z': 3.129702568054199},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.4939635396,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-47_319,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.172626763582,{'y': 1.1661626100540161; 'x': -0.039144717156887054; 'z': 3.129702568054199},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.172626763582,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-47_419,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.172626763582,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.172626763582,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-47_519,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.172626763582,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.172626763582,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-47_619,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.172626763582,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.172626763582,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-47_719,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.172626763582,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.172626763582,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-47_820,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.172626763582,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.172626763582,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-47_919,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.172626763582,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.172626763582,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-48_020,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-48_119,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-48_219,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-48_319,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-48_419,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-48_519,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395169; 'x': 41.519156; 'z': -12.04},{'y': -0.24; 'x': 0.09; 'z': -4.7},66,LOITER
2017_07_18__15-26-48_619,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-48_719,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-48_819,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-48_919,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.30886888504,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.30886888504,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-49_020,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.158113881946,{'y': 1.1650820970535278; 'x': -0.04412557929754257; 'z': 3.129039764404297},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.158113881946,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-49_120,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.158113881946,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.158113881946,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-49_219,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.158113881946,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.158113881946,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-49_319,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.158113881946,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.158113881946,PHYS_2,{'y': -86.2395088; 'x': 41.5191601; 'z': -11.95},{'y': 0.21; 'x': 0.39; 'z': -3.81},66,LOITER
2017_07_18__15-26-49_419,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.158113881946,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.158113881946,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-49_519,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.158113881946,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.158113881946,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-49_619,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.158113881946,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.158113881946,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-49_719,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-49_819,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1638489961624146; 'x': -0.04630327969789505; 'z': 3.1330902576446533},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-49_919,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-50_019,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-50_119,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395055; 'x': 41.5191611; 'z': -11.56},{'y': 0.35; 'x': 0.42; 'z': -3.4},66,LOITER
2017_07_18__15-26-50_219,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395049; 'x': 41.5191616; 'z': -10.98},{'y': 0.35; 'x': 0.42; 'z': -2.99},66,LOITER
2017_07_18__15-26-50_319,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395049; 'x': 41.5191616; 'z': -10.98},{'y': 0.35; 'x': 0.42; 'z': -2.99},66,LOITER
2017_07_18__15-26-50_419,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395049; 'x': 41.5191616; 'z': -10.98},{'y': 0.35; 'x': 0.42; 'z': -2.99},66,LOITER
2017_07_18__15-26-50_519,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395049; 'x': 41.5191616; 'z': -10.98},{'y': 0.35; 'x': 0.42; 'z': -2.99},66,LOITER
2017_07_18__15-26-50_619,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395038; 'x': 41.5191624; 'z': -10.29},{'y': 0.38; 'x': 0.44; 'z': -2.61},66,LOITER
2017_07_18__15-26-50_719,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.650691926479,{'y': 1.1633955240249634; 'x': -0.04425915703177452; 'z': -3.147860527038574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.650691926479,PHYS_2,{'y': -86.2395038; 'x': 41.5191624; 'z': -10.29},{'y': 0.38; 'x': 0.44; 'z': -2.61},66,LOITER
2017_07_18__15-26-50_819,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.133416637778,{'y': 1.162075161933899; 'x': -0.04036405682563782; 'z': -3.145538806915283},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.133416637778,PHYS_2,{'y': -86.2395038; 'x': 41.5191624; 'z': -10.29},{'y': 0.38; 'x': 0.44; 'z': -2.61},66,LOITER
2017_07_18__15-26-50_919,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.133416637778,{'y': 1.162075161933899; 'x': -0.04036405682563782; 'z': -3.145538806915283},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.133416637778,PHYS_2,{'y': -86.2395038; 'x': 41.5191624; 'z': -10.29},{'y': 0.38; 'x': 0.44; 'z': -2.61},66,LOITER
2017_07_18__15-26-51_019,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.133416637778,{'y': 1.162075161933899; 'x': -0.04036405682563782; 'z': -3.145538806915283},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.133416637778,PHYS_2,{'y': -86.2395038; 'x': 41.5191624; 'z': -10.29},{'y': 0.38; 'x': 0.44; 'z': -2.61},66,LOITER
2017_07_18__15-26-51_119,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.133416637778,{'y': 1.162075161933899; 'x': -0.04036405682563782; 'z': -3.145538806915283},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.133416637778,PHYS_2,{'y': -86.2395025; 'x': 41.5191628; 'z': -9.53},{'y': 0.4; 'x': 0.42; 'z': -2.24},66,LOITER
2017_07_18__15-26-51_219,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.337342530489,{'y': 1.1613116264343262; 'x': -0.038501229137182236; 'z': -3.1444413661956787},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.337342530489,PHYS_2,{'y': -86.2395025; 'x': 41.5191628; 'z': -9.53},{'y': 0.4; 'x': 0.42; 'z': -2.24},66,LOITER
2017_07_18__15-26-51_319,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.337342530489,{'y': 1.1613116264343262; 'x': -0.038501229137182236; 'z': -3.1444413661956787},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.337342530489,PHYS_2,{'y': -86.2395025; 'x': 41.5191628; 'z': -9.53},{'y': 0.4; 'x': 0.42; 'z': -2.24},66,LOITER
2017_07_18__15-26-51_419,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.337342530489,{'y': 1.1613116264343262; 'x': -0.038501229137182236; 'z': -3.1444413661956787},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.337342530489,PHYS_2,{'y': -86.2395021; 'x': 41.5191643; 'z': -8.7},{'y': 0.37; 'x': 0.45; 'z': -1.9},66,LOITER
2017_07_18__15-26-51_519,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.337342530489,{'y': 1.1613116264343262; 'x': -0.038501229137182236; 'z': -3.1444413661956787},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.337342530489,PHYS_2,{'y': -86.2395021; 'x': 41.5191643; 'z': -8.7},{'y': 0.37; 'x': 0.45; 'z': -1.9},66,LOITER
2017_07_18__15-26-51_619,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.100498750806,{'y': 1.1604044437408447; 'x': -0.03590468317270279; 'z': -3.1443305015563965},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.100498750806,PHYS_2,{'y': -86.2395021; 'x': 41.5191643; 'z': -8.7},{'y': 0.37; 'x': 0.45; 'z': -1.9},66,LOITER
2017_07_18__15-26-51_719,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.100498750806,{'y': 1.1604044437408447; 'x': -0.03590468317270279; 'z': -3.1443305015563965},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.100498750806,PHYS_2,{'y': -86.2395021; 'x': 41.5191643; 'z': -8.7},{'y': 0.37; 'x': 0.45; 'z': -1.9},66,LOITER
2017_07_18__15-26-51_819,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.100498750806,{'y': 1.1604044437408447; 'x': -0.03590468317270279; 'z': -3.1443305015563965},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.100498750806,PHYS_2,{'y': -86.2395023; 'x': 41.5191651; 'z': -7.84},{'y': 0.33; 'x': 0.44; 'z': -1.58},66,LOITER
