time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__16-42-11_621,STANDBY,{'current': 1.0; 'voltage': 16.266; 'level': 90},0.0299999993294,{'y': -3.088733196258545; 'x': -0.03170124813914299; 'z': -0.015578210353851318},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399872; 'x': 41.5194343; 'z': 2.29},{'y': 0.0; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-46-40_320,ACTIVE,{'current': 14.59; 'voltage': 15.423; 'level': 78},10.8099994659,{'y': 1.538290023803711; 'x': 0.0677100270986557; 'z': -0.006407417356967926},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,10.8099994659,PHYS_1,{'y': -86.2387256; 'x': 41.5190026; 'z': 15.0},{'y': 10.09; 'x': -0.05; 'z': 0.0},88,GUIDED
2017_07_18__16-46-40_420,ACTIVE,{'current': 14.0; 'voltage': 15.423; 'level': 78},10.279999733,{'y': 1.541866421699524; 'x': 0.14911802113056183; 'z': -0.0006240406073629856},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,10.279999733,PHYS_1,{'y': -86.2387256; 'x': 41.5190026; 'z': 15.0},{'y': 10.09; 'x': -0.05; 'z': 0.0},88,GUIDED
2017_07_18__16-46-40_520,ACTIVE,{'current': 14.0; 'voltage': 15.423; 'level': 78},10.279999733,{'y': 1.541866421699524; 'x': 0.14911802113056183; 'z': -0.0006240406073629856},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,10.279999733,PHYS_1,{'y': -86.2386909; 'x': 41.5190027; 'z': 14.98},{'y': 9.39; 'x': -0.02; 'z': 0.0},88,GUIDED
2017_07_18__16-46-40_624,ACTIVE,{'current': 15.16; 'voltage': 15.423; 'level': 78},9.8499994278,{'y': 1.538772463798523; 'x': 0.2315429300069809; 'z': -0.0017561479471623898},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,9.8499994278,PHYS_1,{'y': -86.2386909; 'x': 41.5190027; 'z': 14.98},{'y': 9.39; 'x': -0.02; 'z': 0.0},88,GUIDED
2017_07_18__16-46-40_719,ACTIVE,{'current': 15.16; 'voltage': 15.423; 'level': 78},9.8499994278,{'y': 1.538772463798523; 'x': 0.2315429300069809; 'z': -0.0017561479471623898},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,9.8499994278,PHYS_1,{'y': -86.2386909; 'x': 41.5190027; 'z': 14.98},{'y': 9.39; 'x': -0.02; 'z': 0.0},88,GUIDED
2017_07_18__16-46-40_819,ACTIVE,{'current': 15.16; 'voltage': 15.423; 'level': 78},9.8499994278,{'y': 1.538772463798523; 'x': 0.2315429300069809; 'z': -0.0017561479471623898},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,9.8499994278,PHYS_1,{'y': -86.2386638; 'x': 41.5190028; 'z': 14.95},{'y': 8.63; 'x': -0.03; 'z': -0.01},88,GUIDED
2017_07_18__16-46-40_920,ACTIVE,{'current': 16.48; 'voltage': 15.388; 'level': 78},9.36999988556,{'y': 1.538772463798523; 'x': 0.2315429300069809; 'z': -0.0017561479471623898},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,9.36999988556,PHYS_1,{'y': -86.2386638; 'x': 41.5190028; 'z': 14.95},{'y': 8.63; 'x': -0.03; 'z': -0.01},88,GUIDED
2017_07_18__16-46-41_020,ACTIVE,{'current': 16.48; 'voltage': 15.388; 'level': 78},9.36999988556,{'y': 1.5470327138900757; 'x': 0.3077400028705597; 'z': -0.023556416854262352},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,9.36999988556,PHYS_1,{'y': -86.2386388; 'x': 41.519003; 'z': 14.95},{'y': 7.65; 'x': 0.02; 'z': -0.03},88,GUIDED
2017_07_18__16-46-41_120,ACTIVE,{'current': 17.54; 'voltage': 15.388; 'level': 78},9.36999988556,{'y': 1.5470327138900757; 'x': 0.3077400028705597; 'z': -0.023556416854262352},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,9.36999988556,PHYS_1,{'y': -86.2386388; 'x': 41.519003; 'z': 14.95},{'y': 7.65; 'x': 0.02; 'z': -0.03},88,GUIDED
2017_07_18__16-46-41_219,ACTIVE,{'current': 17.54; 'voltage': 15.388; 'level': 78},7.98999977112,{'y': 1.5470327138900757; 'x': 0.3077400028705597; 'z': -0.023556416854262352},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,7.98999977112,PHYS_1,{'y': -86.2386388; 'x': 41.519003; 'z': 14.95},{'y': 7.65; 'x': 0.02; 'z': -0.03},88,GUIDED
2017_07_18__16-46-41_320,ACTIVE,{'current': 17.54; 'voltage': 15.388; 'level': 78},7.98999977112,{'y': 1.5443477630615234; 'x': 0.27627742290496826; 'z': 0.008508019149303436},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,7.98999977112,PHYS_1,{'y': -86.2386139; 'x': 41.5190034; 'z': 14.96},{'y': 6.62; 'x': 0.1; 'z': 0.0},88,GUIDED
2017_07_18__16-46-41_419,ACTIVE,{'current': 18.92; 'voltage': 15.388; 'level': 78},7.98999977112,{'y': 1.5443477630615234; 'x': 0.27627742290496826; 'z': 0.008508019149303436},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,7.98999977112,PHYS_1,{'y': -86.2386139; 'x': 41.5190034; 'z': 14.96},{'y': 6.62; 'x': 0.1; 'z': 0.0},88,GUIDED
2017_07_18__16-46-41_519,ACTIVE,{'current': 18.92; 'voltage': 15.388; 'level': 78},7.21999979019,{'y': 1.5465283393859863; 'x': 0.24150842428207397; 'z': 0.05243486911058426},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,7.21999979019,PHYS_1,{'y': -86.2385955; 'x': 41.5190038; 'z': 15.02},{'y': 5.87; 'x': 0.01; 'z': -0.06},88,GUIDED
2017_07_18__16-46-41_619,ACTIVE,{'current': 18.92; 'voltage': 15.388; 'level': 78},7.21999979019,{'y': 1.5465283393859863; 'x': 0.24150842428207397; 'z': 0.05243486911058426},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,7.21999979019,PHYS_1,{'y': -86.2385955; 'x': 41.5190038; 'z': 15.02},{'y': 5.87; 'x': 0.01; 'z': -0.06},88,GUIDED
2017_07_18__16-46-41_729,ACTIVE,{'current': 17.19; 'voltage': 15.388; 'level': 78},6.5,{'y': 1.539671540260315; 'x': 0.2603030502796173; 'z': 0.040691226720809937},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,6.5,PHYS_1,{'y': -86.2385955; 'x': 41.5190038; 'z': 15.02},{'y': 5.87; 'x': 0.01; 'z': -0.06},88,GUIDED
2017_07_18__16-46-41_820,ACTIVE,{'current': 17.19; 'voltage': 15.388; 'level': 78},6.5,{'y': 1.539671540260315; 'x': 0.2603030502796173; 'z': 0.040691226720809937},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,6.5,PHYS_1,{'y': -86.2385767; 'x': 41.5190041; 'z': 15.08},{'y': 4.99; 'x': -0.08; 'z': -0.1},88,GUIDED
2017_07_18__16-46-41_919,ACTIVE,{'current': 18.51; 'voltage': 15.343; 'level': 78},5.23999977112,{'y': 1.539671540260315; 'x': 0.2603030502796173; 'z': 0.040691226720809937},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,5.23999977112,PHYS_1,{'y': -86.2385767; 'x': 41.5190041; 'z': 15.08},{'y': 4.99; 'x': -0.08; 'z': -0.1},88,GUIDED
2017_07_18__16-46-42_021,ACTIVE,{'current': 18.51; 'voltage': 15.343; 'level': 78},5.23999977112,{'y': 1.5372422933578491; 'x': 0.2596094310283661; 'z': 0.01830057054758072},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,5.23999977112,PHYS_1,{'y': -86.2385767; 'x': 41.5190041; 'z': 15.08},{'y': 4.99; 'x': -0.08; 'z': -0.1},88,GUIDED
2017_07_18__16-46-42_120,ACTIVE,{'current': 18.51; 'voltage': 15.343; 'level': 78},5.23999977112,{'y': 1.5372422933578491; 'x': 0.2596094310283661; 'z': 0.01830057054758072},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,5.23999977112,PHYS_1,{'y': -86.2385767; 'x': 41.5190041; 'z': 15.08},{'y': 4.99; 'x': -0.08; 'z': -0.1},88,GUIDED
2017_07_18__16-46-42_220,ACTIVE,{'current': 18.51; 'voltage': 15.343; 'level': 78},5.23999977112,{'y': 1.5372422933578491; 'x': 0.2596094310283661; 'z': 0.01830057054758072},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,5.23999977112,PHYS_1,{'y': -86.238562; 'x': 41.5190044; 'z': 15.13},{'y': 4.13; 'x': -0.09; 'z': -0.14},88,GUIDED
2017_07_18__16-46-42_320,ACTIVE,{'current': 18.87; 'voltage': 15.343; 'level': 78},4.59999990463,{'y': 1.5372422933578491; 'x': 0.2596094310283661; 'z': 0.01830057054758072},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,4.59999990463,PHYS_1,{'y': -86.238562; 'x': 41.5190044; 'z': 15.13},{'y': 4.13; 'x': -0.09; 'z': -0.14},88,GUIDED
2017_07_18__16-46-42_419,ACTIVE,{'current': 19.36; 'voltage': 15.343; 'level': 78},4.59999990463,{'y': 1.5377744436264038; 'x': 0.2139543741941452; 'z': 0.018827274441719055},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,4.59999990463,PHYS_1,{'y': -86.23855; 'x': 41.5190046; 'z': 15.14},{'y': 3.5; 'x': -0.1; 'z': -0.16},88,GUIDED
2017_07_18__16-46-42_520,ACTIVE,{'current': 19.36; 'voltage': 15.343; 'level': 78},4.59999990463,{'y': 1.5377744436264038; 'x': 0.2139543741941452; 'z': 0.018827274441719055},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,4.59999990463,PHYS_1,{'y': -86.23855; 'x': 41.5190046; 'z': 15.14},{'y': 3.5; 'x': -0.1; 'z': -0.16},88,GUIDED
2017_07_18__16-46-42_620,ACTIVE,{'current': 19.36; 'voltage': 15.343; 'level': 78},3.52999997139,{'y': 1.5410244464874268; 'x': 0.1720396876335144; 'z': 0.022351523861289024},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.52999997139,PHYS_1,{'y': -86.23855; 'x': 41.5190046; 'z': 15.14},{'y': 3.5; 'x': -0.1; 'z': -0.16},88,GUIDED
2017_07_18__16-46-42_720,ACTIVE,{'current': 19.36; 'voltage': 15.343; 'level': 78},3.52999997139,{'y': 1.5410244464874268; 'x': 0.1720396876335144; 'z': 0.022351523861289024},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.52999997139,PHYS_1,{'y': -86.23855; 'x': 41.5190046; 'z': 15.14},{'y': 3.5; 'x': -0.1; 'z': -0.16},88,GUIDED
2017_07_18__16-46-42_820,ACTIVE,{'current': 19.13; 'voltage': 15.335; 'level': 78},3.52999997139,{'y': 1.5410244464874268; 'x': 0.1720396876335144; 'z': 0.022351523861289024},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.52999997139,PHYS_1,{'y': -86.2385398; 'x': 41.5190048; 'z': 15.14},{'y': 2.93; 'x': -0.1; 'z': -0.16},88,GUIDED
2017_07_18__16-46-42_920,ACTIVE,{'current': 19.13; 'voltage': 15.335; 'level': 78},3.05999994278,{'y': 1.5420118570327759; 'x': 0.20759916305541992; 'z': 0.02799247018992901},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.05999994278,PHYS_1,{'y': -86.2385398; 'x': 41.5190048; 'z': 15.14},{'y': 2.93; 'x': -0.1; 'z': -0.16},88,GUIDED
2017_07_18__16-46-43_020,ACTIVE,{'current': 19.18; 'voltage': 15.335; 'level': 78},3.05999994278,{'y': 1.5420118570327759; 'x': 0.20759916305541992; 'z': 0.02799247018992901},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.05999994278,PHYS_1,{'y': -86.2385313; 'x': 41.519005; 'z': 15.12},{'y': 2.4; 'x': -0.11; 'z': -0.14},88,GUIDED
2017_07_18__16-46-43_122,ACTIVE,{'current': 19.18; 'voltage': 15.335; 'level': 78},2.69000005722,{'y': 1.5433293581008911; 'x': 0.27710387110710144; 'z': 0.03428947180509567},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.69000005722,PHYS_1,{'y': -86.2385313; 'x': 41.519005; 'z': 15.12},{'y': 2.4; 'x': -0.11; 'z': -0.14},88,GUIDED
2017_07_18__16-46-43_220,ACTIVE,{'current': 19.18; 'voltage': 15.335; 'level': 78},2.69000005722,{'y': 1.5433293581008911; 'x': 0.27710387110710144; 'z': 0.03428947180509567},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.69000005722,PHYS_1,{'y': -86.2385256; 'x': 41.5190051; 'z': 15.1},{'y': 1.68; 'x': -0.16; 'z': -0.12},88,GUIDED
2017_07_18__16-46-43_320,ACTIVE,{'current': 19.91; 'voltage': 15.335; 'level': 77},2.69000005722,{'y': 1.5433293581008911; 'x': 0.27710387110710144; 'z': 0.03428947180509567},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.69000005722,PHYS_1,{'y': -86.2385256; 'x': 41.5190051; 'z': 15.1},{'y': 1.68; 'x': -0.16; 'z': -0.12},88,GUIDED
2017_07_18__16-46-43_419,ACTIVE,{'current': 19.91; 'voltage': 15.335; 'level': 77},1.83999991417,{'y': 1.5433293581008911; 'x': 0.27710387110710144; 'z': 0.03428947180509567},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.83999991417,PHYS_1,{'y': -86.2385256; 'x': 41.5190051; 'z': 15.1},{'y': 1.68; 'x': -0.16; 'z': -0.12},88,GUIDED
2017_07_18__16-46-43_520,ACTIVE,{'current': 19.93; 'voltage': 15.321; 'level': 77},1.83999991417,{'y': 1.5463696718215942; 'x': 0.2793882489204407; 'z': 0.023603083565831184},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.83999991417,PHYS_1,{'y': -86.238522; 'x': 41.519005; 'z': 15.08},{'y': 0.95; 'x': -0.18; 'z': -0.08},88,GUIDED
2017_07_18__16-46-43_621,ACTIVE,{'current': 19.93; 'voltage': 15.321; 'level': 77},1.83999991417,{'y': 1.5463696718215942; 'x': 0.2793882489204407; 'z': 0.023603083565831184},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.83999991417,PHYS_1,{'y': -86.238522; 'x': 41.519005; 'z': 15.08},{'y': 0.95; 'x': -0.18; 'z': -0.08},88,GUIDED
2017_07_18__16-46-43_719,ACTIVE,{'current': 19.93; 'voltage': 15.321; 'level': 77},1.32999992371,{'y': 1.5453848838806152; 'x': 0.28655683994293213; 'z': 0.026441270485520363},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.32999992371,PHYS_1,{'y': -86.2385206; 'x': 41.5190048; 'z': 15.06},{'y': 0.18; 'x': -0.19; 'z': -0.05},88,GUIDED
2017_07_18__16-46-43_819,ACTIVE,{'current': 19.93; 'voltage': 15.321; 'level': 77},1.32999992371,{'y': 1.5453848838806152; 'x': 0.28655683994293213; 'z': 0.026441270485520363},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.32999992371,PHYS_1,{'y': -86.2385206; 'x': 41.5190048; 'z': 15.06},{'y': 0.18; 'x': -0.19; 'z': -0.05},88,GUIDED
2017_07_18__16-46-43_919,ACTIVE,{'current': 20.02; 'voltage': 15.321; 'level': 77},0.340000003576,{'y': 1.5453848838806152; 'x': 0.28655683994293213; 'z': 0.026441270485520363},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,0.340000003576,PHYS_1,{'y': -86.2385206; 'x': 41.5190048; 'z': 15.06},{'y': 0.18; 'x': -0.19; 'z': -0.05},88,GUIDED
2017_07_18__16-46-44_023,ACTIVE,{'current': 19.54; 'voltage': 15.321; 'level': 77},0.340000003576,{'y': 1.5441187620162964; 'x': 0.27987560629844666; 'z': 0.020007973536849022},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,0.340000003576,PHYS_1,{'y': -86.2385206; 'x': 41.5190048; 'z': 15.06},{'y': 0.18; 'x': -0.19; 'z': -0.05},88,GUIDED
2017_07_18__16-46-44_119,ACTIVE,{'current': 19.54; 'voltage': 15.321; 'level': 77},0.340000003576,{'y': 1.5441187620162964; 'x': 0.27987560629844666; 'z': 0.020007973536849022},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,0.340000003576,PHYS_1,{'y': -86.238522; 'x': 41.5190047; 'z': 15.05},{'y': -0.5; 'x': -0.18; 'z': -0.03},88,GUIDED
2017_07_18__16-46-44_219,ACTIVE,{'current': 19.54; 'voltage': 15.321; 'level': 77},0.340000003576,{'y': 1.5441187620162964; 'x': 0.27987560629844666; 'z': 0.020007973536849022},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,0.340000003576,PHYS_1,{'y': -86.238522; 'x': 41.5190047; 'z': 15.05},{'y': -0.5; 'x': -0.18; 'z': -0.03},88,GUIDED
2017_07_18__16-46-44_320,ACTIVE,{'current': 19.54; 'voltage': 15.321; 'level': 77},0.219999998808,{'y': 1.5441187620162964; 'x': 0.27987560629844666; 'z': 0.020007973536849022},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,0.219999998808,PHYS_1,{'y': -86.238522; 'x': 41.5190047; 'z': 15.05},{'y': -0.5; 'x': -0.18; 'z': -0.03},88,GUIDED
2017_07_18__16-46-44_420,ACTIVE,{'current': 18.79; 'voltage': 15.322; 'level': 77},0.219999998808,{'y': 1.5400115251541138; 'x': 0.28228381276130676; 'z': 0.017634259536862373},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,0.219999998808,PHYS_1,{'y': -86.2385254; 'x': 41.5190045; 'z': 15.05},{'y': -1.1; 'x': -0.17; 'z': -0.02},88,GUIDED
2017_07_18__16-46-44_519,ACTIVE,{'current': 18.79; 'voltage': 15.322; 'level': 77},0.219999998808,{'y': 1.5400115251541138; 'x': 0.28228381276130676; 'z': 0.017634259536862373},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,0.219999998808,PHYS_1,{'y': -86.2385254; 'x': 41.5190045; 'z': 15.05},{'y': -1.1; 'x': -0.17; 'z': -0.02},88,GUIDED
2017_07_18__16-46-44_620,ACTIVE,{'current': 18.79; 'voltage': 15.322; 'level': 77},1.03999996185,{'y': 1.5400115251541138; 'x': 0.28228381276130676; 'z': 0.017634259536862373},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.03999996185,PHYS_1,{'y': -86.2385254; 'x': 41.5190045; 'z': 15.05},{'y': -1.1; 'x': -0.17; 'z': -0.02},88,GUIDED
2017_07_18__16-46-44_720,ACTIVE,{'current': 18.79; 'voltage': 15.322; 'level': 77},1.03999996185,{'y': 1.5431609153747559; 'x': 0.3143620491027832; 'z': 0.01793646439909935},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.03999996185,PHYS_1,{'y': -86.238531; 'x': 41.5190044; 'z': 15.04},{'y': -1.8; 'x': -0.15; 'z': -0.04},88,GUIDED
2017_07_18__16-46-44_819,ACTIVE,{'current': 18.79; 'voltage': 15.322; 'level': 77},1.03999996185,{'y': 1.5431609153747559; 'x': 0.3143620491027832; 'z': 0.01793646439909935},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.03999996185,PHYS_1,{'y': -86.238531; 'x': 41.5190044; 'z': 15.04},{'y': -1.8; 'x': -0.15; 'z': -0.04},88,GUIDED
2017_07_18__16-46-44_919,ACTIVE,{'current': 19.14; 'voltage': 15.322; 'level': 77},1.49000000954,{'y': 1.5429075956344604; 'x': 0.3124682903289795; 'z': 0.016759470105171204},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.49000000954,PHYS_1,{'y': -86.2385383; 'x': 41.5190043; 'z': 15.02},{'y': -2.42; 'x': -0.14; 'z': -0.02},88,GUIDED
2017_07_18__16-46-45_024,ACTIVE,{'current': 19.14; 'voltage': 15.322; 'level': 77},1.49000000954,{'y': 1.5429075956344604; 'x': 0.3124682903289795; 'z': 0.016759470105171204},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.49000000954,PHYS_1,{'y': -86.2385383; 'x': 41.5190043; 'z': 15.02},{'y': -2.42; 'x': -0.14; 'z': -0.02},88,GUIDED
2017_07_18__16-46-45_120,ACTIVE,{'current': 19.14; 'voltage': 15.322; 'level': 77},1.49000000954,{'y': 1.5429075956344604; 'x': 0.3124682903289795; 'z': 0.016759470105171204},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,1.49000000954,PHYS_1,{'y': -86.2385383; 'x': 41.5190043; 'z': 15.02},{'y': -2.42; 'x': -0.14; 'z': -0.02},88,GUIDED
2017_07_18__16-46-45_220,ACTIVE,{'current': 19.82; 'voltage': 15.322; 'level': 77},2.38999986649,{'y': 1.5411415100097656; 'x': 0.3410075902938843; 'z': 0.016206491738557816},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.38999986649,PHYS_1,{'y': -86.2385383; 'x': 41.5190043; 'z': 15.02},{'y': -2.42; 'x': -0.14; 'z': -0.02},88,GUIDED
2017_07_18__16-46-45_319,ACTIVE,{'current': 19.82; 'voltage': 15.322; 'level': 77},2.38999986649,{'y': 1.5411415100097656; 'x': 0.3410075902938843; 'z': 0.016206491738557816},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.38999986649,PHYS_1,{'y': -86.2385506; 'x': 41.5190042; 'z': 14.99},{'y': -3.17; 'x': -0.13; 'z': 0.0},88,GUIDED
2017_07_18__16-46-45_420,ACTIVE,{'current': 19.2; 'voltage': 15.319; 'level': 77},2.83999991417,{'y': 1.5411415100097656; 'x': 0.3410075902938843; 'z': 0.016206491738557816},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.83999991417,PHYS_1,{'y': -86.2385506; 'x': 41.5190042; 'z': 14.99},{'y': -3.17; 'x': -0.13; 'z': 0.0},88,GUIDED
2017_07_18__16-46-45_520,ACTIVE,{'current': 19.2; 'voltage': 15.319; 'level': 77},2.83999991417,{'y': 1.538059115409851; 'x': 0.33216074109077454; 'z': 0.014286717399954796},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.83999991417,PHYS_1,{'y': -86.2385615; 'x': 41.5190041; 'z': 14.97},{'y': -3.77; 'x': -0.13; 'z': 0.01},88,GUIDED
2017_07_18__16-46-45_620,ACTIVE,{'current': 19.27; 'voltage': 15.319; 'level': 77},2.83999991417,{'y': 1.538059115409851; 'x': 0.33216074109077454; 'z': 0.014286717399954796},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,2.83999991417,PHYS_1,{'y': -86.2385615; 'x': 41.5190041; 'z': 14.97},{'y': -3.77; 'x': -0.13; 'z': 0.01},88,GUIDED
2017_07_18__16-46-45_720,ACTIVE,{'current': 19.27; 'voltage': 15.319; 'level': 77},3.28999996185,{'y': 1.538059115409851; 'x': 0.33216074109077454; 'z': 0.014286717399954796},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.28999996185,PHYS_1,{'y': -86.2385615; 'x': 41.5190041; 'z': 14.97},{'y': -3.77; 'x': -0.13; 'z': 0.01},88,GUIDED
2017_07_18__16-46-45_819,ACTIVE,{'current': 19.27; 'voltage': 15.319; 'level': 77},3.28999996185,{'y': 1.5436104536056519; 'x': 0.3088321387767792; 'z': 0.01600899174809456},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.28999996185,PHYS_1,{'y': -86.238577; 'x': 41.519004; 'z': 14.94},{'y': -4.38; 'x': -0.13; 'z': 0.05},88,GUIDED
2017_07_18__16-46-45_919,ACTIVE,{'current': 19.91; 'voltage': 15.319; 'level': 77},3.28999996185,{'y': 1.5436104536056519; 'x': 0.3088321387767792; 'z': 0.01600899174809456},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -0.35; 'z': 0.0},True,True,3.28999996185,PHYS_1,{'y': -86.238577; 'x': 41.519004; 'z': 14.94},{'y': -4.38; 'x': -0.13; 'z': 0.05},88,GUIDED
