time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-01-10_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519432;lon=-86.2401402;alt=249.89,LocationGlobalRelative:lat=41.519432;lon=-86.2401402;alt=-0.59,LocationLocal:north=-17.8560085297;east=-27.0981349945;down=-5.53496742249,Attitude:pitch=0.0111317746341;yaw=-3.10959482193;roll=0.0107780294493,[0.01; -0.05; 0.0],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.543894464,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401269;alt=250.46,LocationGlobalRelative:lat=41.5194333;lon=-86.2401269;alt=-0.02,LocationLocal:north=-17.7131576538;east=-25.9914569855;down=-5.59330511093,Attitude:pitch=0.00839895755053;yaw=-3.10551977158;roll=0.0085265012458,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.307533564001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401269;alt=250.46,LocationGlobalRelative:lat=41.5194333;lon=-86.2401269;alt=-0.02,LocationLocal:north=-17.7131576538;east=-25.9914569855;down=-5.59330511093,Attitude:pitch=0.00839895755053;yaw=-3.10551977158;roll=0.0085265012458,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.409579478001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401269;alt=250.46,LocationGlobalRelative:lat=41.5194333;lon=-86.2401269;alt=-0.02,LocationLocal:north=-17.7131576538;east=-25.9914569855;down=-5.59330511093,Attitude:pitch=0.00839895755053;yaw=-3.10551977158;roll=0.0085265012458,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.20518283546,0.20518283546,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.511303107,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401269;alt=250.46,LocationGlobalRelative:lat=41.5194333;lon=-86.2401269;alt=-0.02,LocationLocal:north=-17.7131576538;east=-25.9914569855;down=-5.59330511093,Attitude:pitch=0.00839895755053;yaw=-3.10551977158;roll=0.0085265012458,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.20518283546,0.20518283546,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.616316718,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_390,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401273;alt=250.44,LocationGlobalRelative:lat=41.5194333;lon=-86.2401273;alt=-0.04,LocationLocal:north=-17.7131576538;east=-25.9914569855;down=-5.59330511093,Attitude:pitch=0.00839895755053;yaw=-3.10551977158;roll=0.0085265012458,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.20518283546,0.20518283546,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.719845484001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401273;alt=250.44,LocationGlobalRelative:lat=41.5194333;lon=-86.2401273;alt=-0.04,LocationLocal:north=-17.7211208344;east=-26.0248470306;down=-5.57116317749,Attitude:pitch=0.00856493785977;yaw=-3.10551333427;roll=0.00874378997833,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.20518283546,0.20518283546,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.824659142,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401273;alt=250.44,LocationGlobalRelative:lat=41.5194333;lon=-86.2401273;alt=-0.04,LocationLocal:north=-17.7211208344;east=-26.0248470306;down=-5.57116317749,Attitude:pitch=0.00856493785977;yaw=-3.10551333427;roll=0.00874378997833,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.20518283546,0.20518283546,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.926112933001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_692,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401273;alt=250.44,LocationGlobalRelative:lat=41.5194333;lon=-86.2401273;alt=-0.04,LocationLocal:north=-17.7211208344;east=-26.0248470306;down=-5.57116317749,Attitude:pitch=0.00856493785977;yaw=-3.10551333427;roll=0.00874378997833,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.028521638,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401273;alt=250.44,LocationGlobalRelative:lat=41.5194333;lon=-86.2401273;alt=-0.04,LocationLocal:north=-17.7211208344;east=-26.0248470306;down=-5.57116317749,Attitude:pitch=0.00856493785977;yaw=-3.10551333427;roll=0.00874378997833,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0518351629999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.519433;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.7484989166;east=-26.0478916168;down=-5.57148122787,Attitude:pitch=0.00856493785977;yaw=-3.10551333427;roll=0.00874378997833,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154850284,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-42_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.519433;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.7484989166;east=-26.0478916168;down=-5.57148122787,Attitude:pitch=0.00856493785977;yaw=-3.10551333427;roll=0.00874378997833,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.255921546999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_090,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.519433;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.7484989166;east=-26.0478916168;down=-5.57148122787,Attitude:pitch=0.00853955373168;yaw=-3.10550093651;roll=0.00877311173826,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.358760796999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.519433;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.7484989166;east=-26.0478916168;down=-5.57148122787,Attitude:pitch=0.00853955373168;yaw=-3.10550093651;roll=0.00877311173826,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.461552719,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.519433;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.7484989166;east=-26.0478916168;down=-5.57148122787,Attitude:pitch=0.00853955373168;yaw=-3.10550093651;roll=0.00877311173826,[0.0; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0517542500002,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.5194324;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.8125038147;east=-26.049331665;down=-5.57880973816,Attitude:pitch=0.00831390358508;yaw=-3.10541701317;roll=0.00863180775195,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154723797,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.5194324;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.8125038147;east=-26.049331665;down=-5.57880973816,Attitude:pitch=0.00831390358508;yaw=-3.10541701317;roll=0.00863180775195,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.128062471747,0.128062471747,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.2576242,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.5194324;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.8125038147;east=-26.049331665;down=-5.57880973816,Attitude:pitch=0.00831390358508;yaw=-3.10541701317;roll=0.00863180775195,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.128062471747,0.128062471747,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.360836788,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.5194324;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.8125038147;east=-26.049331665;down=-5.57880973816,Attitude:pitch=0.00831390358508;yaw=-3.10541701317;roll=0.00863180775195,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.128062471747,0.128062471747,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.462776314,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.5194324;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.8125038147;east=-26.049331665;down=-5.57880973816,Attitude:pitch=0.00831390358508;yaw=-3.10541701317;roll=0.00863180775195,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.128062471747,0.128062471747,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.564010977,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401276;alt=250.44,LocationGlobalRelative:lat=41.5194324;lon=-86.2401276;alt=-0.04,LocationLocal:north=-17.8125038147;east=-26.049331665;down=-5.57880973816,Attitude:pitch=0.00831390358508;yaw=-3.10541701317;roll=0.00863180775195,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.128062471747,0.128062471747,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.666579929,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-43_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401275;alt=250.46,LocationGlobalRelative:lat=41.5194318;lon=-86.2401275;alt=-0.02,LocationLocal:north=-17.8828125;east=-26.0434532166;down=-5.59881305695,Attitude:pitch=0.00813656300306;yaw=-3.10531830788;roll=0.00852139014751,[-0.03; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.128062471747,0.128062471747,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.770021087,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_092,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401275;alt=250.46,LocationGlobalRelative:lat=41.5194318;lon=-86.2401275;alt=-0.02,LocationLocal:north=-17.8828125;east=-26.0434532166;down=-5.59881305695,Attitude:pitch=0.00813656300306;yaw=-3.10531830788;roll=0.00852139014751,[-0.03; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.872080304,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401275;alt=250.46,LocationGlobalRelative:lat=41.5194318;lon=-86.2401275;alt=-0.02,LocationLocal:north=-17.8828125;east=-26.0434532166;down=-5.59881305695,Attitude:pitch=0.00813656300306;yaw=-3.10531830788;roll=0.00852139014751,[-0.03; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.974549214,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.8828125;east=-26.0434532166;down=-5.59881305695,Attitude:pitch=0.00813656300306;yaw=-3.10531830788;roll=0.00852139014751,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.076779161,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00813656300306;yaw=-3.10531830788;roll=0.00852139014751,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.179125188,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00823970139027;yaw=-3.10526561737;roll=0.00854409206659,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.280689398,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00823970139027;yaw=-3.10526561737;roll=0.00854409206659,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.180277556181,0.180277556181,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.38310562,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_692,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00823970139027;yaw=-3.10526561737;roll=0.00854409206659,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.180277556181,0.180277556181,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.10106557,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00823970139027;yaw=-3.10526561737;roll=0.00854409206659,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.180277556181,0.180277556181,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154139195,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_890,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00823970139027;yaw=-3.10526561737;roll=0.00854409206659,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.180277556181,0.180277556181,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.255335052,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-44_990,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00853110477328;yaw=-3.10524201393;roll=0.00889139156789,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.180277556181,0.180277556181,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.357654356,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-45_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00853110477328;yaw=-3.10524201393;roll=0.00889139156789,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.180277556181,0.180277556181,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.458608197,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-45_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00853110477328;yaw=-3.10524201393;roll=0.00889139156789,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.559861751,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-45_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00853110477328;yaw=-3.10524201393;roll=0.00889139156789,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.664945942,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-45_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00853110477328;yaw=-3.10524201393;roll=0.00889139156789,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.766406070001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-45_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194313;lon=-86.2401275;alt=250.48,LocationGlobalRelative:lat=41.5194313;lon=-86.2401275;alt=0.0,LocationLocal:north=-17.938243866;east=-26.0387134552;down=-5.61310482025,Attitude:pitch=0.00853110477328;yaw=-3.10524201393;roll=0.00889139156789,[-0.04; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.868446471,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-45_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194306;lon=-86.2401278;alt=250.43,LocationGlobalRelative:lat=41.5194306;lon=-86.2401278;alt=-0.05,LocationLocal:north=-18.0124511719;east=-26.0631256104;down=-5.56529378891,Attitude:pitch=0.00853110477328;yaw=-3.10524201393;roll=0.00889139156789,[-0.03; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.985533574,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-45_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194306;lon=-86.2401278;alt=250.43,LocationGlobalRelative:lat=41.5194306;lon=-86.2401278;alt=-0.05,LocationLocal:north=-18.0124511719;east=-26.0631256104;down=-5.56529378891,Attitude:pitch=0.00845384784043;yaw=-3.105219841;roll=0.00905176345259,[-0.03; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.087895199,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
