time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-23-03_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194005;lon=-86.2406092;alt=252.02,LocationGlobalRelative:lat=41.5194005;lon=-86.2406092;alt=-1.51,LocationLocal:north=-0.975295543671;east=-0.0768649280071;down=-0.262854069471,Attitude:pitch=0.058644503355;yaw=-2.22311472893;roll=0.00720455311239,[-0.05; 0.0; -0.07],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,1.204232454,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-32-44_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194115;lon=-86.2405985;alt=252.08,LocationGlobalRelative:lat=41.5194115;lon=-86.2405985;alt=0.52,LocationLocal:north=0.262878626585;east=0.819974303246;down=-2.92469596863,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.853;current=None;level=None,True,0.413672111,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194115;lon=-86.2405985;alt=252.08,LocationGlobalRelative:lat=41.5194115;lon=-86.2405985;alt=0.52,LocationLocal:north=0.262878626585;east=0.819974303246;down=-2.92469596863,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.853;current=None;level=None,True,0.516211638,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194117;lon=-86.240598;alt=252.08,LocationGlobalRelative:lat=41.5194117;lon=-86.240598;alt=0.52,LocationLocal:north=0.282402873039;east=0.865598678589;down=-2.92487382889,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.853;current=None;level=None,True,0.620382885,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_909,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194117;lon=-86.240598;alt=252.08,LocationGlobalRelative:lat=41.5194117;lon=-86.240598;alt=0.52,LocationLocal:north=0.282402873039;east=0.865598678589;down=-2.92487382889,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.853;current=None;level=None,True,0.725363985,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194117;lon=-86.240598;alt=252.08,LocationGlobalRelative:lat=41.5194117;lon=-86.240598;alt=0.52,LocationLocal:north=0.282402873039;east=0.865598678589;down=-2.92487382889,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.826;current=None;level=None,True,0.830712859,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194118;lon=-86.2405976;alt=252.07,LocationGlobalRelative:lat=41.5194118;lon=-86.2405976;alt=0.51,LocationLocal:north=0.295356780291;east=0.896540403366;down=-2.91631865501,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.826;current=None;level=None,True,0.933429727,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_209,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194118;lon=-86.2405976;alt=252.07,LocationGlobalRelative:lat=41.5194118;lon=-86.2405976;alt=0.51,LocationLocal:north=0.295356780291;east=0.896540403366;down=-2.91631865501,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.826;current=None;level=None,True,0.102453171,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_309,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194118;lon=-86.2405976;alt=252.07,LocationGlobalRelative:lat=41.5194118;lon=-86.2405976;alt=0.51,LocationLocal:north=0.295356780291;east=0.896540403366;down=-2.91631865501,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.826;current=None;level=None,True,0.153911801,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194118;lon=-86.2405976;alt=252.07,LocationGlobalRelative:lat=41.5194118;lon=-86.2405976;alt=0.51,LocationLocal:north=0.295356780291;east=0.896540403366;down=-2.91631865501,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.826;current=None;level=None,True,0.257483189,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_509,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194118;lon=-86.2405976;alt=252.07,LocationGlobalRelative:lat=41.5194118;lon=-86.2405976;alt=0.51,LocationLocal:north=0.295356780291;east=0.896540403366;down=-2.91631865501,Attitude:pitch=-0.00192616321146;yaw=0.262430548668;roll=-0.0127701321617,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.36149076,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_609,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194118;lon=-86.2405976;alt=252.07,LocationGlobalRelative:lat=41.5194118;lon=-86.2405976;alt=0.51,LocationLocal:north=0.295356780291;east=0.896540403366;down=-2.91631865501,Attitude:pitch=-0.00197978876531;yaw=0.262536525726;roll=-0.0128055335954,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.4651735,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194118;lon=-86.2405976;alt=252.07,LocationGlobalRelative:lat=41.5194118;lon=-86.2405976;alt=0.51,LocationLocal:north=0.295356780291;east=0.896540403366;down=-2.91631865501,Attitude:pitch=-0.00197978876531;yaw=0.262536525726;roll=-0.0128055335954,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.570181821,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_809,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519412;lon=-86.2405972;alt=252.07,LocationGlobalRelative:lat=41.519412;lon=-86.2405972;alt=0.51,LocationLocal:north=0.313921123743;east=0.930109202862;down=-2.91404461861,Attitude:pitch=-0.00197978876531;yaw=0.262536525726;roll=-0.0128055335954,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.673007458,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-45_909,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519412;lon=-86.2405972;alt=252.07,LocationGlobalRelative:lat=41.519412;lon=-86.2405972;alt=0.51,LocationLocal:north=0.313921123743;east=0.930109202862;down=-2.91404461861,Attitude:pitch=-0.00197978876531;yaw=0.262536525726;roll=-0.0128055335954,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.775408413,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_009,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519412;lon=-86.2405972;alt=252.07,LocationGlobalRelative:lat=41.519412;lon=-86.2405972;alt=0.51,LocationLocal:north=0.313921123743;east=0.930109202862;down=-2.91404461861,Attitude:pitch=-0.00197978876531;yaw=0.262536525726;roll=-0.0128055335954,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.876900806,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_109,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519412;lon=-86.2405972;alt=252.07,LocationGlobalRelative:lat=41.519412;lon=-86.2405972;alt=0.51,LocationLocal:north=0.313921123743;east=0.930109202862;down=-2.91404461861,Attitude:pitch=-0.00197978876531;yaw=0.262536525726;roll=-0.0128055335954,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.978698187,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_209,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519412;lon=-86.2405972;alt=252.07,LocationGlobalRelative:lat=41.519412;lon=-86.2405972;alt=0.51,LocationLocal:north=0.313921123743;east=0.930109202862;down=-2.91404461861,Attitude:pitch=-0.00197978876531;yaw=0.262536525726;roll=-0.0128055335954,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,1.080878073,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194121;lon=-86.2405968;alt=252.06,LocationGlobalRelative:lat=41.5194121;lon=-86.2405968;alt=0.5,LocationLocal:north=0.32370659709;east=0.9622169137;down=-2.90571951866,Attitude:pitch=-0.00205166265368;yaw=0.262586861849;roll=-0.012761826627,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,1.186532332,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_409,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194121;lon=-86.2405968;alt=252.06,LocationGlobalRelative:lat=41.5194121;lon=-86.2405968;alt=0.5,LocationLocal:north=0.32370659709;east=0.9622169137;down=-2.90571951866,Attitude:pitch=-0.00205166265368;yaw=0.262586861849;roll=-0.012761826627,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,1.289391175,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194121;lon=-86.2405968;alt=252.06,LocationGlobalRelative:lat=41.5194121;lon=-86.2405968;alt=0.5,LocationLocal:north=0.32370659709;east=0.9622169137;down=-2.90571951866,Attitude:pitch=-0.00205166265368;yaw=0.262586861849;roll=-0.012761826627,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.102577344,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_609,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194121;lon=-86.2405968;alt=252.06,LocationGlobalRelative:lat=41.5194121;lon=-86.2405968;alt=0.5,LocationLocal:north=0.32370659709;east=0.9622169137;down=-2.90571951866,Attitude:pitch=-0.00205166265368;yaw=0.262586861849;roll=-0.012761826627,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.858;current=None;level=None,True,0.207130242,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194121;lon=-86.2405968;alt=252.06,LocationGlobalRelative:lat=41.5194121;lon=-86.2405968;alt=0.5,LocationLocal:north=0.32370659709;east=0.9622169137;down=-2.90571951866,Attitude:pitch=-0.00205166265368;yaw=0.262586861849;roll=-0.012761826627,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.86;current=None;level=None,True,0.312198634,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_809,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194121;lon=-86.2405968;alt=252.06,LocationGlobalRelative:lat=41.5194121;lon=-86.2405968;alt=0.5,LocationLocal:north=0.32370659709;east=0.9622169137;down=-2.90571951866,Attitude:pitch=-0.00219326652586;yaw=0.262790799141;roll=-0.0127394767478,[0.1; 0.02; -0.11],GPSInfo:fix=4;num_sat=12,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.86;current=None;level=None,True,0.368547972,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-46_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194122;lon=-86.2405964;alt=252.06,LocationGlobalRelative:lat=41.5194122;lon=-86.2405964;alt=0.5,LocationLocal:north=0.339829862118;east=0.998779058456;down=-2.90182828903,Attitude:pitch=-0.00219326652586;yaw=0.262790799141;roll=-0.0127394767478,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.86;current=None;level=None,True,0.473339787,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_009,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194122;lon=-86.2405964;alt=252.06,LocationGlobalRelative:lat=41.5194122;lon=-86.2405964;alt=0.5,LocationLocal:north=0.339829862118;east=0.998779058456;down=-2.90182828903,Attitude:pitch=-0.00219326652586;yaw=0.262790799141;roll=-0.0127394767478,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.86;current=None;level=None,True,0.575683678,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194122;lon=-86.2405964;alt=252.06,LocationGlobalRelative:lat=41.5194122;lon=-86.2405964;alt=0.5,LocationLocal:north=0.339829862118;east=0.998779058456;down=-2.90182828903,Attitude:pitch=-0.00219326652586;yaw=0.262790799141;roll=-0.0127394767478,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.86;current=None;level=None,True,0.678285824,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194122;lon=-86.2405964;alt=252.06,LocationGlobalRelative:lat=41.5194122;lon=-86.2405964;alt=0.5,LocationLocal:north=0.339829862118;east=0.998779058456;down=-2.90182828903,Attitude:pitch=-0.00219326652586;yaw=0.262790799141;roll=-0.0127394767478,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.84;current=None;level=None,True,0.781238869,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_309,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194124;lon=-86.2405959;alt=252.05,LocationGlobalRelative:lat=41.5194124;lon=-86.2405959;alt=0.49,LocationLocal:north=0.35990819335;east=1.03460299969;down=-2.89709615707,Attitude:pitch=-0.0022170972079;yaw=0.262893170118;roll=-0.012579373084,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0806225761771,0.0806225761771,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.84;current=None;level=None,True,0.88670947,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_409,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194124;lon=-86.2405959;alt=252.05,LocationGlobalRelative:lat=41.5194124;lon=-86.2405959;alt=0.49,LocationLocal:north=0.35990819335;east=1.03460299969;down=-2.89709615707,Attitude:pitch=-0.0022170972079;yaw=0.262893170118;roll=-0.012579373084,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0806225761771,0.0806225761771,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.84;current=None;level=None,True,0.103052571,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_509,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194124;lon=-86.2405959;alt=252.05,LocationGlobalRelative:lat=41.5194124;lon=-86.2405959;alt=0.49,LocationLocal:north=0.35990819335;east=1.03460299969;down=-2.89709615707,Attitude:pitch=-0.0022170972079;yaw=0.262893170118;roll=-0.012579373084,[0.1; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0806225761771,0.0806225761771,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.843;current=None;level=None,True,0.208316807,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194127;lon=-86.2405955;alt=252.06,LocationGlobalRelative:lat=41.5194127;lon=-86.2405955;alt=0.5,LocationLocal:north=0.35990819335;east=1.03460299969;down=-2.89709615707,Attitude:pitch=-0.00242246314883;yaw=0.262981235981;roll=-0.0126447994262,[0.11; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0806225761771,0.0806225761771,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.843;current=None;level=None,True,0.313699674,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_709,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194127;lon=-86.2405955;alt=252.06,LocationGlobalRelative:lat=41.5194127;lon=-86.2405955;alt=0.5,LocationLocal:north=0.389746457338;east=1.06859660149;down=-2.90010046959,Attitude:pitch=-0.00242246314883;yaw=0.262981235981;roll=-0.0126447994262,[0.11; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.843;current=None;level=None,True,0.419562567,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194127;lon=-86.2405955;alt=252.06,LocationGlobalRelative:lat=41.5194127;lon=-86.2405955;alt=0.5,LocationLocal:north=0.389746457338;east=1.06859660149;down=-2.90010046959,Attitude:pitch=-0.00242246314883;yaw=0.262981235981;roll=-0.0126447994262,[0.11; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.843;current=None;level=None,True,0.521296426,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-47_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194127;lon=-86.2405955;alt=252.06,LocationGlobalRelative:lat=41.5194127;lon=-86.2405955;alt=0.5,LocationLocal:north=0.389746457338;east=1.06859660149;down=-2.90010046959,Attitude:pitch=-0.00242246314883;yaw=0.262981235981;roll=-0.0126447994262,[0.11; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.843;current=None;level=None,True,0.624176938,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-48_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194127;lon=-86.2405955;alt=252.06,LocationGlobalRelative:lat=41.5194127;lon=-86.2405955;alt=0.5,LocationLocal:north=0.389746457338;east=1.06859660149;down=-2.90010046959,Attitude:pitch=-0.00242246314883;yaw=0.262981235981;roll=-0.0126447994262,[0.11; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.843;current=None;level=None,True,0.676134181,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-48_109,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194127;lon=-86.2405955;alt=252.06,LocationGlobalRelative:lat=41.5194127;lon=-86.2405955;alt=0.5,LocationLocal:north=0.389746457338;east=1.06859660149;down=-2.90010046959,Attitude:pitch=-0.00242246314883;yaw=0.262981235981;roll=-0.0126447994262,[0.11; 0.03; -0.11],GPSInfo:fix=4;num_sat=12,0.0500000007451,0.0500000007451,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.843;current=None;level=None,True,0.779903888,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
