time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-04-08_668,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0223606787622,{'y': -3.104187250137329; 'x': 0.010233262553811073; 'z': 0.008485267870128155},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0223606787622,PHYS_2,{'y': -86.2401234; 'x': 41.5194275; 'z': 0.13},{'y': 0.0; 'x': -0.02; 'z': -0.01},182,GUIDED
2017_07_18__15-06-51_267,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.88459032774,{'y': 1.6534509658813477; 'x': 0.024212798103690147; 'z': 0.033555660396814346},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.88459032774,PHYS_2,{'y': -86.2397339; 'x': 41.5191293; 'z': 20.0},{'y': 0.81; 'x': 0.04; 'z': -0.08},94,GUIDED
2017_07_18__15-06-51_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.740607857704,{'y': 1.6534509658813477; 'x': 0.024212798103690147; 'z': 0.033555660396814346},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.740607857704,PHYS_2,{'y': -86.2397339; 'x': 41.5191293; 'z': 20.0},{'y': 0.81; 'x': 0.04; 'z': -0.08},94,GUIDED
2017_07_18__15-06-51_468,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.740607857704,{'y': 1.6534509658813477; 'x': 0.024212798103690147; 'z': 0.033555660396814346},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.740607857704,PHYS_2,{'y': -86.2397339; 'x': 41.5191293; 'z': 20.0},{'y': 0.81; 'x': 0.04; 'z': -0.08},94,GUIDED
2017_07_18__15-06-51_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.740607857704,{'y': 1.6534509658813477; 'x': 0.024212798103690147; 'z': 0.033555660396814346},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.740607857704,PHYS_2,{'y': -86.2397301; 'x': 41.5191292; 'z': 20.01},{'y': 0.86; 'x': 0.05; 'z': -0.07},94,GUIDED
2017_07_18__15-06-51_668,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.740607857704,{'y': 1.6534509658813477; 'x': 0.024212798103690147; 'z': 0.033555660396814346},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.740607857704,PHYS_2,{'y': -86.2397301; 'x': 41.5191292; 'z': 20.01},{'y': 0.86; 'x': 0.05; 'z': -0.07},94,GUIDED
2017_07_18__15-06-51_767,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.6534509658813477; 'x': 0.024212798103690147; 'z': 0.033555660396814346},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397301; 'x': 41.5191292; 'z': 20.01},{'y': 0.86; 'x': 0.05; 'z': -0.07},94,GUIDED
2017_07_18__15-06-51_867,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.6534509658813477; 'x': 0.024212798103690147; 'z': 0.033555660396814346},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397301; 'x': 41.5191292; 'z': 20.01},{'y': 0.86; 'x': 0.05; 'z': -0.07},94,GUIDED
2017_07_18__15-06-51_968,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.658664345741272; 'x': 0.002672208473086357; 'z': 0.015924960374832153},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397301; 'x': 41.5191292; 'z': 20.01},{'y': 0.86; 'x': 0.05; 'z': -0.07},94,GUIDED
2017_07_18__15-06-52_067,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.658664345741272; 'x': 0.002672208473086357; 'z': 0.015924960374832153},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397257; 'x': 41.5191291; 'z': 20.06},{'y': 0.93; 'x': 0.06; 'z': -0.06},94,GUIDED
2017_07_18__15-06-52_171,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.658664345741272; 'x': 0.002672208473086357; 'z': 0.015924960374832153},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397257; 'x': 41.5191291; 'z': 20.06},{'y': 0.93; 'x': 0.06; 'z': -0.06},94,GUIDED
2017_07_18__15-06-52_267,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.6526484489440918; 'x': 0.012245582416653633; 'z': 0.017073310911655426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397257; 'x': 41.5191291; 'z': 20.06},{'y': 0.93; 'x': 0.06; 'z': -0.06},94,GUIDED
2017_07_18__15-06-52_367,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.6526484489440918; 'x': 0.012245582416653633; 'z': 0.017073310911655426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397257; 'x': 41.5191291; 'z': 20.06},{'y': 0.93; 'x': 0.06; 'z': -0.06},94,GUIDED
2017_07_18__15-06-52_467,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.891403377056,{'y': 1.6526484489440918; 'x': 0.012245582416653633; 'z': 0.017073310911655426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.891403377056,PHYS_2,{'y': -86.2397257; 'x': 41.5191291; 'z': 20.06},{'y': 0.93; 'x': 0.06; 'z': -0.06},94,GUIDED
2017_07_18__15-06-52_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.700285673141,{'y': 1.6526484489440918; 'x': 0.012245582416653633; 'z': 0.017073310911655426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.700285673141,PHYS_2,{'y': -86.2397215; 'x': 41.5191292; 'z': 20.11},{'y': 0.94; 'x': 0.06; 'z': -0.09},94,GUIDED
2017_07_18__15-06-52_668,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.700285673141,{'y': 1.6526484489440918; 'x': 0.012245582416653633; 'z': 0.017073310911655426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.700285673141,PHYS_2,{'y': -86.2397215; 'x': 41.5191292; 'z': 20.11},{'y': 0.94; 'x': 0.06; 'z': -0.09},94,GUIDED
2017_07_18__15-06-52_767,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.700285673141,{'y': 1.6458905935287476; 'x': 0.002635357901453972; 'z': 0.015414983965456486},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.700285673141,PHYS_2,{'y': -86.2397215; 'x': 41.5191292; 'z': 20.11},{'y': 0.94; 'x': 0.06; 'z': -0.09},94,GUIDED
2017_07_18__15-06-52_867,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.700285673141,{'y': 1.6458905935287476; 'x': 0.002635357901453972; 'z': 0.015414983965456486},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.700285673141,PHYS_2,{'y': -86.2397173; 'x': 41.5191294; 'z': 20.14},{'y': 0.98; 'x': 0.08; 'z': -0.13},94,GUIDED
2017_07_18__15-06-52_967,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.713442325592,{'y': 1.6458905935287476; 'x': 0.002635357901453972; 'z': 0.015414983965456486},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.713442325592,PHYS_2,{'y': -86.2397173; 'x': 41.5191294; 'z': 20.14},{'y': 0.98; 'x': 0.08; 'z': -0.13},94,GUIDED
2017_07_18__15-06-53_067,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.713442325592,{'y': 1.6458905935287476; 'x': 0.002635357901453972; 'z': 0.015414983965456486},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.713442325592,PHYS_2,{'y': -86.2397173; 'x': 41.5191294; 'z': 20.14},{'y': 0.98; 'x': 0.08; 'z': -0.13},94,GUIDED
2017_07_18__15-06-53_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.713442325592,{'y': 1.646572232246399; 'x': -0.002970987930893898; 'z': 0.01495478767901659},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.713442325592,PHYS_2,{'y': -86.2397173; 'x': 41.5191294; 'z': 20.14},{'y': 0.98; 'x': 0.08; 'z': -0.13},94,GUIDED
2017_07_18__15-06-53_267,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.713442325592,{'y': 1.646572232246399; 'x': -0.002970987930893898; 'z': 0.01495478767901659},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.713442325592,PHYS_2,{'y': -86.2397173; 'x': 41.5191294; 'z': 20.14},{'y': 0.98; 'x': 0.08; 'z': -0.13},94,GUIDED
2017_07_18__15-06-53_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.646572232246399; 'x': -0.002970987930893898; 'z': 0.01495478767901659},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-53_467,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.646572232246399; 'x': -0.002970987930893898; 'z': 0.01495478767901659},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-53_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.646572232246399; 'x': -0.002970987930893898; 'z': 0.01495478767901659},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-53_669,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.655784010887146; 'x': -0.004743000492453575; 'z': 0.021026160567998886},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-53_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.655784010887146; 'x': -0.004743000492453575; 'z': 0.021026160567998886},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-53_868,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.655784010887146; 'x': -0.004743000492453575; 'z': 0.021026160567998886},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-53_967,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.655784010887146; 'x': -0.004743000492453575; 'z': 0.021026160567998886},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-54_067,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.655784010887146; 'x': -0.004743000492453575; 'z': 0.021026160567998886},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397137; 'x': 41.5191298; 'z': 20.15},{'y': 1.01; 'x': 0.09; 'z': -0.12},94,GUIDED
2017_07_18__15-06-54_167,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.832946538925,{'y': 1.655784010887146; 'x': -0.004743000492453575; 'z': 0.021026160567998886},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.832946538925,PHYS_2,{'y': -86.2397096; 'x': 41.5191302; 'z': 20.16},{'y': 1.07; 'x': 0.1; 'z': -0.09},94,GUIDED
2017_07_18__15-06-54_268,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.655784010887146; 'x': -0.004743000492453575; 'z': 0.021026160567998886},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397096; 'x': 41.5191302; 'z': 20.16},{'y': 1.07; 'x': 0.1; 'z': -0.09},94,GUIDED
2017_07_18__15-06-54_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.657039999961853; 'x': 0.010872093960642815; 'z': 0.024287715554237366},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397096; 'x': 41.5191302; 'z': 20.16},{'y': 1.07; 'x': 0.1; 'z': -0.09},94,GUIDED
2017_07_18__15-06-54_467,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.657039999961853; 'x': 0.010872093960642815; 'z': 0.024287715554237366},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397053; 'x': 41.5191307; 'z': 20.19},{'y': 1.06; 'x': 0.11; 'z': -0.1},94,GUIDED
2017_07_18__15-06-54_567,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.657039999961853; 'x': 0.010872093960642815; 'z': 0.024287715554237366},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397053; 'x': 41.5191307; 'z': 20.19},{'y': 1.06; 'x': 0.11; 'z': -0.1},94,GUIDED
2017_07_18__15-06-54_667,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.657039999961853; 'x': 0.010872093960642815; 'z': 0.024287715554237366},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397053; 'x': 41.5191307; 'z': 20.19},{'y': 1.06; 'x': 0.11; 'z': -0.1},94,GUIDED
2017_07_18__15-06-54_767,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.6536810398101807; 'x': 0.004712102934718132; 'z': 0.033007606863975525},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397053; 'x': 41.5191307; 'z': 20.19},{'y': 1.06; 'x': 0.11; 'z': -0.1},94,GUIDED
2017_07_18__15-06-54_868,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.6536810398101807; 'x': 0.004712102934718132; 'z': 0.033007606863975525},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397053; 'x': 41.5191307; 'z': 20.19},{'y': 1.06; 'x': 0.11; 'z': -0.1},94,GUIDED
2017_07_18__15-06-54_967,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.6536810398101807; 'x': 0.004712102934718132; 'z': 0.033007606863975525},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397053; 'x': 41.5191307; 'z': 20.19},{'y': 1.06; 'x': 0.11; 'z': -0.1},94,GUIDED
2017_07_18__15-06-55_067,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.870229840279,{'y': 1.6536810398101807; 'x': 0.004712102934718132; 'z': 0.033007606863975525},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.870229840279,PHYS_2,{'y': -86.2397053; 'x': 41.5191307; 'z': 20.19},{'y': 1.06; 'x': 0.11; 'z': -0.1},94,GUIDED
2017_07_18__15-06-55_167,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.921954452991,{'y': 1.6536810398101807; 'x': 0.004712102934718132; 'z': 0.033007606863975525},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.921954452991,PHYS_2,{'y': -86.2397012; 'x': 41.519131; 'z': 20.21},{'y': 1.06; 'x': 0.07; 'z': -0.12},94,GUIDED
2017_07_18__15-06-55_268,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.921954452991,{'y': 1.6536810398101807; 'x': 0.004712102934718132; 'z': 0.033007606863975525},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.921954452991,PHYS_2,{'y': -86.2397012; 'x': 41.519131; 'z': 20.21},{'y': 1.06; 'x': 0.07; 'z': -0.12},94,GUIDED
2017_07_18__15-06-55_367,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.921954452991,{'y': 1.6513530015945435; 'x': -0.0006440617144107819; 'z': 0.02631348744034767},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.921954452991,PHYS_2,{'y': -86.2397012; 'x': 41.519131; 'z': 20.21},{'y': 1.06; 'x': 0.07; 'z': -0.12},94,GUIDED
2017_07_18__15-06-55_468,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.921954452991,{'y': 1.6513530015945435; 'x': -0.0006440617144107819; 'z': 0.02631348744034767},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.921954452991,PHYS_2,{'y': -86.2397012; 'x': 41.519131; 'z': 20.21},{'y': 1.06; 'x': 0.07; 'z': -0.12},94,GUIDED
2017_07_18__15-06-55_567,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.921954452991,{'y': 1.6513530015945435; 'x': -0.0006440617144107819; 'z': 0.02631348744034767},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.921954452991,PHYS_2,{'y': -86.2397012; 'x': 41.519131; 'z': 20.21},{'y': 1.06; 'x': 0.07; 'z': -0.12},94,GUIDED
2017_07_18__15-06-55_667,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.02396285534,{'y': 1.6513530015945435; 'x': -0.0006440617144107819; 'z': 0.02631348744034767},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.02396285534,PHYS_2,{'y': -86.239697; 'x': 41.5191312; 'z': 20.25},{'y': 1.09; 'x': 0.05; 'z': -0.13},94,GUIDED
2017_07_18__15-06-55_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.02396285534,{'y': 1.6462006568908691; 'x': 0.009513277560472488; 'z': 0.024489082396030426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.02396285534,PHYS_2,{'y': -86.239697; 'x': 41.5191312; 'z': 20.25},{'y': 1.09; 'x': 0.05; 'z': -0.13},94,GUIDED
2017_07_18__15-06-55_867,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.02396285534,{'y': 1.6462006568908691; 'x': 0.009513277560472488; 'z': 0.024489082396030426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.02396285534,PHYS_2,{'y': -86.239697; 'x': 41.5191312; 'z': 20.25},{'y': 1.09; 'x': 0.05; 'z': -0.13},94,GUIDED
2017_07_18__15-06-55_967,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.02396285534,{'y': 1.6462006568908691; 'x': 0.009513277560472488; 'z': 0.024489082396030426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.02396285534,PHYS_2,{'y': -86.239697; 'x': 41.5191312; 'z': 20.25},{'y': 1.09; 'x': 0.05; 'z': -0.13},94,GUIDED
2017_07_18__15-06-56_068,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.02396285534,{'y': 1.6462006568908691; 'x': 0.009513277560472488; 'z': 0.024489082396030426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.02396285534,PHYS_2,{'y': -86.2396922; 'x': 41.5191315; 'z': 20.27},{'y': 1.1; 'x': 0.04; 'z': -0.13},94,GUIDED
2017_07_18__15-06-56_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.983259856701,{'y': 1.6462006568908691; 'x': 0.009513277560472488; 'z': 0.024489082396030426},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.983259856701,PHYS_2,{'y': -86.2396922; 'x': 41.5191315; 'z': 20.27},{'y': 1.1; 'x': 0.04; 'z': -0.13},94,GUIDED
2017_07_18__15-06-56_268,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.983259856701,{'y': 1.64366614818573; 'x': 0.011591503396630287; 'z': 0.022429440170526505},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.983259856701,PHYS_2,{'y': -86.2396922; 'x': 41.5191315; 'z': 20.27},{'y': 1.1; 'x': 0.04; 'z': -0.13},94,GUIDED
2017_07_18__15-06-56_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.983259856701,{'y': 1.64366614818573; 'x': 0.011591503396630287; 'z': 0.022429440170526505},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.983259856701,PHYS_2,{'y': -86.2396875; 'x': 41.5191315; 'z': 20.28},{'y': 1.1; 'x': 0.03; 'z': -0.11},94,GUIDED
2017_07_18__15-06-56_467,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.14756262302,{'y': 1.64366614818573; 'x': 0.011591503396630287; 'z': 0.022429440170526505},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.14756262302,PHYS_2,{'y': -86.2396875; 'x': 41.5191315; 'z': 20.28},{'y': 1.1; 'x': 0.03; 'z': -0.11},94,GUIDED
2017_07_18__15-06-56_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.14756262302,{'y': 1.6524438858032227; 'x': 0.020034058019518852; 'z': 0.011175536550581455},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.14756262302,PHYS_2,{'y': -86.2396875; 'x': 41.5191315; 'z': 20.28},{'y': 1.1; 'x': 0.03; 'z': -0.11},94,GUIDED
2017_07_18__15-06-56_667,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.14756262302,{'y': 1.6524438858032227; 'x': 0.020034058019518852; 'z': 0.011175536550581455},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.14756262302,PHYS_2,{'y': -86.2396875; 'x': 41.5191315; 'z': 20.28},{'y': 1.1; 'x': 0.03; 'z': -0.11},94,GUIDED
2017_07_18__15-06-56_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.14756262302,{'y': 1.6524438858032227; 'x': 0.020034058019518852; 'z': 0.011175536550581455},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.14756262302,PHYS_2,{'y': -86.2396875; 'x': 41.5191315; 'z': 20.28},{'y': 1.1; 'x': 0.03; 'z': -0.11},94,GUIDED
2017_07_18__15-06-56_868,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.14756262302,{'y': 1.6524438858032227; 'x': 0.020034058019518852; 'z': 0.011175536550581455},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.14756262302,PHYS_2,{'y': -86.2396823; 'x': 41.5191315; 'z': 20.28},{'y': 1.08; 'x': 0.05; 'z': -0.1},94,GUIDED
2017_07_18__15-06-56_967,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.900499820709,{'y': 1.6524438858032227; 'x': 0.020034058019518852; 'z': 0.011175536550581455},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.900499820709,PHYS_2,{'y': -86.2396823; 'x': 41.5191315; 'z': 20.28},{'y': 1.08; 'x': 0.05; 'z': -0.1},94,GUIDED
