time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-01-10_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -3.1095948219299316; 'x': 0.011131774634122849; 'z': 0.010778029449284077},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401402; 'x': 41.519432; 'z': -0.59},{'y': -0.05; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__15-02-36_991,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.10542893409729; 'x': 0.007157314568758011; 'z': 0.008938831277191639},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401253; 'x': 41.5194347; 'z': -0.03},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.10542893409729; 'x': 0.007157314568758011; 'z': 0.008938831277191639},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401253; 'x': 41.5194347; 'z': -0.03},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.10542893409729; 'x': 0.007157314568758011; 'z': 0.008938831277191639},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401253; 'x': 41.5194347; 'z': -0.03},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.10542893409729; 'x': 0.007157314568758011; 'z': 0.008938831277191639},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401253; 'x': 41.5194347; 'z': -0.03},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_395,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.10542893409729; 'x': 0.007157314568758011; 'z': 0.008938831277191639},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401255; 'x': 41.5194346; 'z': -0.03},{'y': -0.01; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.214009344578,{'y': -3.1054110527038574; 'x': 0.007331125438213348; 'z': 0.00914836023002863},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.214009344578,PHYS_2,{'y': -86.2401255; 'x': 41.5194346; 'z': -0.03},{'y': -0.01; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.214009344578,{'y': -3.1054110527038574; 'x': 0.007331125438213348; 'z': 0.00914836023002863},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.214009344578,PHYS_2,{'y': -86.2401255; 'x': 41.5194346; 'z': -0.03},{'y': -0.01; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.214009344578,{'y': -3.1054110527038574; 'x': 0.007331125438213348; 'z': 0.00914836023002863},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.214009344578,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.214009344578,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.214009344578,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.214009344578,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.214009344578,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-37_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.214009344578,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.214009344578,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-38_091,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-38_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-38_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-38_391,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.240126; 'x': 41.5194347; 'z': -0.03},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-38_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-38_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-38_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.105423927307129; 'x': 0.007664447650313377; 'z': 0.009521066211163998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-38_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.170880064368,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.170880064368,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-38_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.170880064368,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.170880064368,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-38_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.170880064368,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.170880064368,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.170880064368,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.170880064368,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401262; 'x': 41.5194346; 'z': -0.05},{'y': -0.03; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401264; 'x': 41.5194344; 'z': -0.05},{'y': -0.02; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1053593158721924; 'x': 0.0077804140746593475; 'z': 0.009353443048894405},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401264; 'x': 41.5194344; 'z': -0.05},{'y': -0.02; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.105400562286377; 'x': 0.00794420950114727; 'z': 0.009004916064441204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401264; 'x': 41.5194344; 'z': -0.05},{'y': -0.02; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.105400562286377; 'x': 0.00794420950114727; 'z': 0.009004916064441204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401264; 'x': 41.5194344; 'z': -0.05},{'y': -0.02; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-39_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.105400562286377; 'x': 0.00794420950114727; 'z': 0.009004916064441204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401264; 'x': 41.5194344; 'z': -0.05},{'y': -0.02; 'x': 0.0; 'z': 0.0},182,GUIDED
2017_07_18__15-02-40_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.105400562286377; 'x': 0.00794420950114727; 'z': 0.009004916064441204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401266; 'x': 41.5194342; 'z': -0.05},{'y': -0.02; 'x': -0.01; 'z': 0.0},182,GUIDED
2017_07_18__15-02-40_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.105400562286377; 'x': 0.00794420950114727; 'z': 0.009004916064441204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401266; 'x': 41.5194342; 'z': -0.05},{'y': -0.02; 'x': -0.01; 'z': 0.0},182,GUIDED
2017_07_18__15-02-40_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -3.105400562286377; 'x': 0.00794420950114727; 'z': 0.009004916064441204},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401266; 'x': 41.5194342; 'z': -0.05},{'y': -0.02; 'x': -0.01; 'z': 0.0},182,GUIDED
2017_07_18__15-02-40_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1054341793060303; 'x': 0.007915133610367775; 'z': 0.008943558670580387},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401266; 'x': 41.5194342; 'z': -0.05},{'y': -0.02; 'x': -0.01; 'z': 0.0},182,GUIDED
2017_07_18__15-02-40_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1054341793060303; 'x': 0.007915133610367775; 'z': 0.008943558670580387},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401266; 'x': 41.5194342; 'z': -0.05},{'y': -0.02; 'x': -0.01; 'z': 0.0},182,GUIDED
2017_07_18__15-02-40_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1054341793060303; 'x': 0.007915133610367775; 'z': 0.008943558670580387},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401266; 'x': 41.5194342; 'z': -0.05},{'y': -0.02; 'x': -0.01; 'z': 0.0},182,GUIDED
2017_07_18__15-02-40_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0360555127263,{'y': -3.1054341793060303; 'x': 0.007915133610367775; 'z': 0.008943558670580387},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0360555127263,PHYS_2,{'y': -86.2401266; 'x': 41.5194338; 'z': -0.04},{'y': -0.01; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-40_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.123693168163,{'y': -3.1054418087005615; 'x': 0.007725691422820091; 'z': 0.00875540915876627},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.123693168163,PHYS_2,{'y': -86.2401266; 'x': 41.5194338; 'z': -0.04},{'y': -0.01; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-40_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.123693168163,{'y': -3.1054418087005615; 'x': 0.007725691422820091; 'z': 0.00875540915876627},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.123693168163,PHYS_2,{'y': -86.2401266; 'x': 41.5194338; 'z': -0.04},{'y': -0.01; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-40_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.123693168163,{'y': -3.1054418087005615; 'x': 0.007725691422820091; 'z': 0.00875540915876627},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.123693168163,PHYS_2,{'y': -86.2401266; 'x': 41.5194335; 'z': -0.03},{'y': 0.0; 'x': -0.03; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -3.1054935455322266; 'x': 0.007630089297890663; 'z': 0.008525102399289608},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401266; 'x': 41.5194335; 'z': -0.03},{'y': 0.0; 'x': -0.03; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -3.1054935455322266; 'x': 0.007630089297890663; 'z': 0.008525102399289608},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401266; 'x': 41.5194335; 'z': -0.03},{'y': 0.0; 'x': -0.03; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -3.1054935455322266; 'x': 0.007630089297890663; 'z': 0.008525102399289608},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401267; 'x': 41.5194334; 'z': -0.02},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -3.105482816696167; 'x': 0.008058946579694748; 'z': 0.008479888550937176},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401267; 'x': 41.5194334; 'z': -0.02},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -3.105482816696167; 'x': 0.008058946579694748; 'z': 0.008479888550937176},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401267; 'x': 41.5194334; 'z': -0.02},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0499999970198,{'y': -3.105482816696167; 'x': 0.008058946579694748; 'z': 0.008479888550937176},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0499999970198,PHYS_2,{'y': -86.2401267; 'x': 41.5194334; 'z': -0.02},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0499999970198,{'y': -3.105482816696167; 'x': 0.008058946579694748; 'z': 0.008479888550937176},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0499999970198,PHYS_2,{'y': -86.2401267; 'x': 41.5194334; 'z': -0.02},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0499999970198,{'y': -3.105482816696167; 'x': 0.008058946579694748; 'z': 0.008479888550937176},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0499999970198,PHYS_2,{'y': -86.2401267; 'x': 41.5194334; 'z': -0.02},{'y': 0.0; 'x': -0.02; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0499999970198,{'y': -3.105482816696167; 'x': 0.008058946579694748; 'z': 0.008479888550937176},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0499999970198,PHYS_2,{'y': -86.2401269; 'x': 41.5194333; 'z': -0.02},{'y': 0.0; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-41_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0499999970198,{'y': -3.1055197715759277; 'x': 0.008398957550525665; 'z': 0.00852650124579668},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0499999970198,PHYS_2,{'y': -86.2401269; 'x': 41.5194333; 'z': -0.02},{'y': 0.0; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0499999970198,{'y': -3.1055197715759277; 'x': 0.008398957550525665; 'z': 0.00852650124579668},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0499999970198,PHYS_2,{'y': -86.2401269; 'x': 41.5194333; 'z': -0.02},{'y': 0.0; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.20518283546,{'y': -3.1055197715759277; 'x': 0.008398957550525665; 'z': 0.00852650124579668},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.20518283546,PHYS_2,{'y': -86.2401269; 'x': 41.5194333; 'z': -0.02},{'y': 0.0; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.20518283546,{'y': -3.1055197715759277; 'x': 0.008398957550525665; 'z': 0.00852650124579668},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.20518283546,PHYS_2,{'y': -86.2401269; 'x': 41.5194333; 'z': -0.02},{'y': 0.0; 'x': -0.01; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.20518283546,{'y': -3.1055197715759277; 'x': 0.008398957550525665; 'z': 0.00852650124579668},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.20518283546,PHYS_2,{'y': -86.2401273; 'x': 41.5194333; 'z': -0.04},{'y': -0.01; 'x': 0.0; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.20518283546,{'y': -3.105513334274292; 'x': 0.008564937859773636; 'z': 0.008743789978325367},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.20518283546,PHYS_2,{'y': -86.2401273; 'x': 41.5194333; 'z': -0.04},{'y': -0.01; 'x': 0.0; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.20518283546,{'y': -3.105513334274292; 'x': 0.008564937859773636; 'z': 0.008743789978325367},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.20518283546,PHYS_2,{'y': -86.2401273; 'x': 41.5194333; 'z': -0.04},{'y': -0.01; 'x': 0.0; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_691,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0640312358737,{'y': -3.105513334274292; 'x': 0.008564937859773636; 'z': 0.008743789978325367},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0640312358737,PHYS_2,{'y': -86.2401273; 'x': 41.5194333; 'z': -0.04},{'y': -0.01; 'x': 0.0; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0640312358737,{'y': -3.105513334274292; 'x': 0.008564937859773636; 'z': 0.008743789978325367},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0640312358737,PHYS_2,{'y': -86.2401273; 'x': 41.5194333; 'z': -0.04},{'y': -0.01; 'x': 0.0; 'z': 0.01},182,GUIDED
2017_07_18__15-02-42_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0640312358737,{'y': -3.105513334274292; 'x': 0.008564937859773636; 'z': 0.008743789978325367},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0640312358737,PHYS_2,{'y': -86.2401276; 'x': 41.519433; 'z': -0.04},{'y': -0.01; 'x': 0.0; 'z': 0.01},182,GUIDED
